44,0,"Creature\Worgen\Worgen.mdx",1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,44,1.111000,2.126000,
45,2,"Creature\Ghoul\Ghoul.mdx",1,1.000000,2,1,18.000000,12.000000,1.000000,0.000000,0,0,45,0.666700,1.869000,
47,0,"Creature\DragonSpawn\DragonSpawn.mdx",1,1.000000,1,5,18.000000,12.000000,1.000000,0.000000,0,0,47,0.694400,2.083000,
49,4,"Character\Human\Male\HumanMale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,49,0.611100,2.031000,
50,4,"Character\Human\Female\HumanFemale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,50,0.416700,1.913000,
51,4,"Character\Orc\Male\OrcMale.mdx",1,1.000000,1,1,14.000000,14.000000,1.000000,0.000000,0,0,51,0.750000,2.361000,
52,4,"Character\Orc\Female\OrcFemale.mdx",1,1.000000,1,1,12.000000,11.000000,1.000000,0.000000,0,0,52,0.472200,2.051000,
53,4,"Character\Dwarf\Male\DwarfMale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,53,0.694400,1.667000,
54,4,"Character\Dwarf\Female\DwarfFemale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,54,0.444400,1.528000,
55,4,"Character\NightElf\Male\NightElfMale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,55,0.777800,2.438000,
56,4,"Character\NightElf\Female\NightElfFemale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,56,0.555600,2.250000,
57,4,"Character\Scourge\Male\ScourgeMale.mdx",1,1.000000,2,1,12.000000,10.000000,1.000000,0.000000,0,0,57,0.694400,1.861000,
58,4,"Character\Scourge\Female\ScourgeFemale.mdx",1,1.000000,2,1,12.000000,10.000000,1.000000,0.000000,0,0,58,0.416700,1.844000,
59,4,"Character\Tauren\Male\TaurenMale.mdx",1,1.000000,1,3,22.000000,16.000000,2.000000,0.000000,0,0,59,0.590300,1.653000,
60,4,"Character\Tauren\Female\TaurenFemale.mdx",1,1.250000,1,3,20.000000,14.000000,2.000000,0.000000,0,0,60,0.666700,2.111000,
61,10,"Creature\CarrionBird\CarrionBird.mdx",0,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,61,0.694400,2.083000,
62,8,"Creature\Hydra\Hydra.mdx",3,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,10,62,0.694400,2.083000,
63,2,"Creature\Tarantula\Tarantula.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,63,0.694400,2.083000,
64,2,"SoundTest.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,64,0.000000,0.000000,
65,0,"Creature\Horse\Horse.mdx",1,1.000000,1,6,18.000000,12.000000,1.000000,0.000000,0,0,65,0.944400,2.778000,
66,0,"Creature\Boar\Boar.mdx",0,1.000000,1,3,9.000000,6.000000,1.000000,0.000000,0,0,66,0.694400,2.083000,
67,0,"Creature\AncientProtector\AncientProtector.mdx",3,1.000000,2,3,18.000000,12.000000,1.000000,0.000000,1,11,67,0.694400,2.083000,
68,0,"Creature\DoomGuard\DoomGuard.mdx",1,1.000000,1,3,18.000000,12.000000,1.000000,0.000000,0,0,68,0.694400,2.083000,
69,3,"Creature\ElementalEarth\ElementalEarth.mdx",1,1.000000,1,3,18.000000,12.000000,1.000000,0.000000,0,0,69,0.694400,2.083000,
70,2,"Creature\Skeleton\Skeleton.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,70,0.694400,2.083000,
71,2,"Creature\GolemHarvest\GolemHarvest.mdx",1,1.000000,3,1,18.000000,12.000000,1.000000,0.000000,0,0,71,0.694400,2.083000,
72,2,"Creature\GolemHarvestStage2\GolemHarvestStage2.mdx",1,1.000000,3,1,18.000000,12.000000,1.000000,0.000000,0,0,72,0.694400,2.083000,
73,1,"Creature\DireWolf\DireWolf.mdx",1,1.000000,1,7,24.000000,18.000000,1.000000,0.000000,0,0,73,0.694400,2.083000,
74,0,"Creature\HumanMalePeasant\HumanMalePeasant.mdx",1,1.000000,1,4,12.000000,10.000000,1.000000,0.000000,0,0,74,0.509700,2.031000,
75,1,"Creature\WindSerpent\WindSerpent.mdx",2,1.000000,1,5,18.000000,12.000000,1.000000,0.000000,0,0,75,0.694400,2.083000,
76,9,"Creature\Frenzy\Frenzy.mdx",1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,76,0.694400,1.389000,
77,0,"Creature\Dryad\Dryad.mdx",1,1.000000,1,6,18.000000,12.000000,1.000000,0.000000,0,0,77,0.694400,2.083000,
78,0,"Creature\Satyr\Satyr.mdx",1,1.000000,1,3,18.000000,12.000000,1.000000,0.000000,0,0,78,0.694400,2.083000,
79,0,"Creature\HumanMaleKid\HumanMaleKid.mdx",1,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,79,0.368100,1.306000,
80,0,"Creature\HumanFemaleKid\HumanFemaleKid.mdx",1,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,80,0.368100,1.194000,
81,3,"Creature\Slime\Slime.mdx",1,1.000000,2,-1,18.000000,12.000000,1.000000,0.000000,0,0,81,0.694400,2.083000,
82,0,"Creature\Tiger\Tiger.mdx",1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,82,0.694400,2.083000,
83,8,"Creature\bear\Bear.mdx",1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,83,0.694400,1.814000,
84,2,"Creature\GolemStone\GolemStone.mdx",1,1.000000,3,-1,18.000000,12.000000,1.000000,0.000000,0,10,84,0.694400,2.083000,
85,1,"Creature\Wyvern\Wyvern.mdx",1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,85,0.694400,2.083000,
86,0,"Creature\HumanMalePeasant\HumanMalePeasantAxe.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,86,0.509700,2.031000,
87,0,"Creature\HumanMalePeasant\HumanMalePeasantGold.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,87,0.509700,2.031000,
88,0,"Creature\HumanMalePeasant\HumanMalePeasantPick.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,88,0.509700,2.031000,
89,0,"Creature\HumanMalePeasant\HumanMalePeasantWood.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,89,0.509700,2.031000,
90,9,"Creature\Hippogryph\Hippogryph.mdx",2,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,90,0.694400,2.083000,
91,1,"Creature\SilithidTank\SilithidTank.mdx",1,1.000000,1,1,1.000000,1.000000,1.000000,0.000000,0,0,91,0.694400,2.083000,
92,3,"Creature\Silithidwasp\SilithidWasp.mdx",1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,92,0.694400,2.083000,
93,0,"Creature\HumanFemaleBlacksmith\HumanFemaleBlacksmith.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,93,0.472200,1.944000,
94,0,"Creature\HumanFemaleFarmer\HumanFemaleFarmer.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,94,0.416700,1.913000,
95,0,"Creature\HumanFemaleMerchantFat\HumanFemaleMerchantFat.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,95,0.416700,1.976000,
96,0,"Creature\HumanFemaleMerchantThin\HumanFemaleMerchantThin.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,96,0.555600,1.944000,
97,0,"Creature\HumanFemalePeasant\HumanFemalePeasant.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,97,0.416700,1.913000,
98,0,"Creature\HumanFemaleWarriorHeavy\HumanFemaleWarriorHeavy.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,98,0.416700,1.913000,
99,0,"Creature\HumanFemaleWarriorLight\HumanFemaleWarriorLight.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,99,0.416700,1.913000,
100,0,"Creature\HumanFemaleWarriorMedium\HumanFemaleWarriorMedium.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,100,0.416700,1.913000,
101,0,"Creature\HumanMaleBlacksmith\HumanMaleBlacksmith.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,101,0.694400,2.056000,
102,0,"Creature\HumanMaleFarmer\HumanMaleFarmer.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,102,0.555600,2.083000,
103,0,"Creature\HumanMaleNoble\HumanMaleNoble.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,103,0.509700,2.031000,
104,0,"Creature\HumanMaleWarriorHeavy\HumanMaleWarriorHeavy.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,104,0.611100,2.031000,
105,0,"Creature\HumanMaleWarriorMedium\HumanMaleWarriorMedium.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,105,0.611100,2.031000,
106,0,"Creature\HumanMaleWizard\HumanMaleWizard.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,106,0.509700,2.031000,
107,0,"Creature\HumanMaleWarriorLight\HumanMaleWarriorLight.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,107,0.611100,2.031000,
108,0,"Creature\HumanMaleCaster\HumanMaleCaster.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,108,0.611100,2.031000,
109,0,"Creature\HumanFemaleCaster\HumanFemaleCaster.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,109,0.416700,1.913000,
110,11,"Creature\WaterElemental\WaterElemental.mdx",1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,110,0.694400,2.083000,
111,0,"Creature\Chicken\Chicken.mdx",0,1.000000,1,5,4.000000,3.000000,1.000000,0.000000,0,0,111,0.277800,0.416700,
112,0,"Creature\OrcMaleWarriorLight\OrcMaleWarriorLight.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,112,0.750000,2.361000,
113,0,"Creature\OrcMaleMerchantLight\OrcMaleMerchantLight.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,113,0.750000,2.361000,
114,0,"Creature\Rabbit\Rabbit.mdx",0,1.000000,1,7,4.000000,3.000000,1.000000,0.000000,0,0,114,0.444400,0.444400,
115,0,"Creature\DwarfMaleWarriorLight\DwarfMaleWarriorLight.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,115,0.694400,1.389000,
116,0,"Creature\Troll\TrollJungleCaster.mdx",1,1.000000,-1,4,18.000000,12.000000,1.000000,0.000000,0,0,116,0.694400,2.083000,
117,0,"Creature\Troll\TrollJungleBoss.mdx",1,1.000000,-1,4,18.000000,12.000000,1.000000,0.000000,0,0,117,0.694400,2.083000,
118,0,"Creature\Troll\TrollWhelp.mdx",1,1.000000,-1,4,18.000000,12.000000,1.000000,0.000000,0,0,118,0.694400,2.083000,
119,0,"Creature\Troll\TrollMelee.mdx",1,1.000000,-1,4,18.000000,12.000000,1.000000,0.000000,0,0,119,0.694400,2.083000,
120,0,"Creature\Troll\TrollForestBoss.mdx",1,1.000000,-1,4,18.000000,12.000000,1.000000,0.000000,0,0,120,0.694400,2.083000,
121,0,"Creature\Troll\TrollForestCaster.mdx",1,1.000000,-1,4,18.000000,12.000000,1.000000,0.000000,0,0,121,0.694400,2.083000,
122,0,"Creature\GnollCaster\GnollCaster.mdx",1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,122,0.694400,2.083000,
123,0,"Creature\GnollMelee\GnollMelee.mdx",1,1.000000,-1,7,18.000000,12.000000,1.000000,0.000000,0,0,123,0.833300,1.564000,
124,0,"Creature\Deer\Deer.mdx",1,1.000000,-1,3,18.000000,12.000000,1.000000,0.000000,0,0,124,0.555600,1.667000,
125,0,"Creature\HumanMaleMarshal\HumanMaleMarshal.mdx",1,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,0,0,125,0.509700,2.031000,
126,0,"Creature\HumanMaleGuard\HumanMaleGuard.mdx",1,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,0,0,126,0.509700,2.031000,
127,0,"Creature\HumanMalePirateCaptain\HumanMalePirateCaptain.mdx",1,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,0,0,127,0.611100,2.031000,
128,0,"Creature\HumanMalePirateCrewman\HumanMalePirateCrewman.mdx",1,1.000000,-1,4,18.000000,12.000000,1.000000,0.000000,0,0,128,0.694400,2.083000,
129,0,"Creature\HumanMalePirateSwashbuckler\HumanMalePirateSwashbuckler.mdx",1,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,0,0,129,0.694400,2.083000,
130,0,"Creature\Dreadlord\DreadLord.mdx",2,1.000000,3,3,18.000000,12.000000,1.000000,0.000000,0,10,130,0.694400,2.083000,
131,0,"Creature\Gnome\Gnome.mdx",1,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,0,0,131,0.694400,1.250000,
132,8,"Creature\Crab\Crab.mdx",0,1.000000,-1,1,4.000000,3.000000,1.000000,0.000000,0,0,132,0.694400,0.972200,
133,9,"Creature\threshadon\Threshadon.mdx",1,1.000000,-1,-1,18.000000,12.000000,1.000000,0.000000,0,0,133,0.694400,2.083000,
134,0,"Creature\Squirrel\Squirrel.mdx",0,1.000000,1,7,4.000000,3.000000,1.000000,0.000000,0,0,134,0.000000,0.000000,
136,0,"Creature\Gorilla\Gorilla.mdx",0,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,135,0.694400,2.083000,
137,10,"Creature\Crocodile\Crocodile.mdx",0,1.000000,-1,5,18.000000,12.000000,1.000000,0.000000,0,0,136,0.694400,2.083000,
139,0,"Creature\Felhound\FelHound.mdx",0,1.000000,3,5,16.200001,10.800000,1.000000,0.000000,0,0,138,0.694400,2.083000,
140,0,"Creature\Sheep\Sheep.mdx",0,1.000000,1,3,18.000000,12.000000,1.000000,0.000000,0,0,139,0.694400,1.028000,
141,0,"Creature\Ent\Ent.mdx",0,1.000000,2,5,18.000000,12.000000,1.000000,0.000000,0,0,140,0.694400,2.083000,
142,3,"Creature\Frog\Frog.mdx",0,1.000000,-1,7,4.000000,3.000000,1.000000,0.000000,0,0,141,0.416700,0.277800,
143,0,"Creature\Horse\Horse.mdx",1,1.000000,-1,6,18.000000,12.000000,1.000000,0.000000,0,0,65,0.944400,2.778000,
144,3,"Creature\Banshee\Banshee.mdx",0,1.000000,-1,4,18.000000,12.000000,1.000000,0.000000,0,0,142,0.694400,2.083000,
145,0,"Creature\Quillboar\QuillBoar.mdx",0,1.000000,-1,3,18.000000,12.000000,1.000000,0.000000,0,0,143,0.694400,2.083000,
146,0,"Creature\Wendigo\Wendigo.mdx",0,1.000000,1,4,18.000000,12.000000,1.000000,0.000000,0,0,144,0.694400,2.083000,
147,1,"Creature\Gryphon\Gryphon.mdx",2,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,145,0.694400,2.083000,
149,0,"Creature\GolemHarvestStage2\GolemHarvestStage2.mdx",0,1.000000,-1,1,0.000000,0.000000,0.000000,0.000000,0,0,147,0.694400,2.083000,
150,0,"Creature\TempDeathGuard\DeathGuard.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,148,0.694400,2.083000,
151,0,"Creature\TempScarletCrusaderLight\ScarletCrusaderLight.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,149,0.611100,2.031000,
152,0,"Creature\TempScarletCrusaderHeavy\ScarletCrusaderHeavy.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,150,0.611100,2.031000,
155,0,"Creature\Cow\Cow.mdx",1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,153,0.694400,2.083000,
156,0,"Creature\FleshGolem\FleshGolem.mdx",2,1.000000,-1,-1,18.000000,12.000000,1.000000,0.000000,0,0,154,0.694400,2.083000,
157,0,"Creature\QuirajBattleguard\BattleGuard.mdx",2,1.000000,1,-1,0.000000,0.000000,0.000000,0.000000,0,0,155,0.694400,2.083000,
158,0,"Creature\QuirajGladiator\QuirajGladiator.mdx",1,1.000000,1,-1,0.000000,0.000000,0.000000,0.000000,0,0,156,0.694400,2.083000,
159,0,"Creature\QuirajProphet\QuirajProphet.mdx",1,1.000000,-1,-1,18.000000,12.000000,1.000000,0.000000,0,0,157,0.000000,0.000000,
160,11,"Creature\FireElemental\FireElemental.mdx",1,1.000000,-1,-1,18.000000,12.000000,1.000000,0.000000,0,0,158,0.694400,2.083000,
161,0,"Creature\PrarieDog\PrarieDog.mdx",1,1.000000,1,7,4.000000,3.000000,1.000000,0.000000,0,0,159,0.277800,0.277800,
162,2,"Creature\VoidWalker\VoidWalker.mdx",1,1.000000,2,1,18.000000,12.000000,1.000000,0.000000,0,0,162,0.694400,2.083000,
163,0,"Creature\OrcMaleWarriorHeavy\OrcMaleWarriorHeavy.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,163,0.750000,2.361000,
164,0,"Creature\Goblin\Goblin.mdx",1,1.000000,2,-1,18.000000,12.000000,1.000000,0.000000,0,0,164,0.694400,1.389000,
165,0,"Creature\Rat\Rat.mdx",1,1.000000,1,5,4.000000,3.000000,1.000000,0.000000,0,0,165,0.555600,0.277800,
167,2,"Creature\Zombie\ZombieArm.mdx",1,1.000000,2,1,18.000000,12.000000,1.000000,0.000000,0,0,166,0.694400,2.083000,
168,2,"Creature\Zombie\Zombie.mdx",1,1.000000,2,1,18.000000,12.000000,1.000000,0.000000,0,0,167,0.694400,2.083000,
170,9,"Creature\snake\snake.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,0,0,168,0.694400,0.280600,
171,3,"Creature\Wolf\Wolf_ghost.mdx",1,1.000000,-1,7,18.000000,12.000000,1.000000,0.000000,0,0,169,0.694400,2.083000,
172,0,"Creature\Lobstrok\Lobstrok.mdx",2,1.000000,1,5,18.000000,12.000000,1.000000,0.000000,0,0,170,0.694400,2.083000,
173,10,"Creature\SeaTurtle\SeaTurtle.mdx",1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,171,0.694400,2.083000,
174,2,"Creature\SkeletonMage\SkeletonMage.mdx",1,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,0,0,172,0.694400,2.083000,
175,1,"Creature\FaerieDragon\FaerieDragon.mdx",1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,173,0.694400,2.083000,
176,0,"Creature\Goblin\GoblinShredder.mdx",1,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,0,0,174,0.694400,2.083000,
177,3,"Creature\FaerieDragon\FaerieDragon_Ghost.mdx",1,1.000000,-1,-1,18.000000,12.000000,1.000000,0.000000,0,0,175,0.694400,2.083000,
178,0,"Creature\cockroach\Cockroach.mdx",0,1.000000,-1,1,4.000000,3.000000,0.200000,0.000000,0,0,176,0.416700,0.277800,
180,0,"Creature\bear\Bear.mdx",1,1.000000,1,1,18.000000,12.000000,1.000000,0.000000,2,12,83,0.694400,1.814000,
181,3,"Creature\Spells\StasisTotem.mdx",1,1.000000,-1,-1,18.000000,12.000000,1.000000,0.000000,0,0,177,0.793600,2.083000,
182,4,"Character\Gnome\Male\GnomeMale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,294,0.694400,1.056000,
183,4,"Character\Gnome\Female\GnomeFemale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,295,0.611100,1.000000,
185,4,"Character\Troll\Male\TrollMale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,296,0.694400,2.083000,
186,4,"Character\Troll\Female\TrollFemale.mdx",1,1.000000,1,1,12.000000,10.000000,1.000000,0.000000,0,0,297,0.613000,1.839000,
187,8,"Creature\AncientOfLore\AncientofLore.mdx",4,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,2,11,178,0.694400,2.083000,
188,8,"Creature\AncientOfWar\AncientofWar.mdx",4,1.000000,-1,1,18.000000,12.000000,1.000000,0.000000,2,11,179,0.694400,2.083000,
190,3,"Creature\Spells\Serpent_Totem.mdx",1,1.000000,-1,-1,18.000000,12.000000,1.000000,0.000000,0,0,180,0.793600,2.876000,
191,0,"Creature\ThunderLizard\ThunderLizard.mdx",2,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,181,0.694400,2.083000,
192,0,"Creature\Hyena\Hyena.mdx",1,1.000000,1,7,18.000000,12.000000,1.000000,0.000000,0,0,182,0.694400,2.083000,
193,9,"Creature\Shark\Shark.mdx",1,1.000000,1,-1,18.000000,12.000000,1.000000,0.000000,0,0,183,1.042000,2.083000,
194,0,"Creature\Stag\Stag.mdx",1,1.000000,1,6,18.000000,12.000000,1.000000,0.000000,0,0,184,0.694400,2.083000,
195,0,"Creature\MountedKnight\MountedKnight.mdx",1,1.000000,1,6,18.000000,12.000000,1.000000,0.000000,0,10,185,0.694400,2.083000,
