117,2,"Dur",
118,2,"Tal",
119,2,"Nei",
120,2,"Ash",
121,2,"Dor",
122,2,"Anu",
123,2,"Fal",
124,2,"Tur",
125,2,"Ala",
126,2,"Nor",
127,2,"Osa",
128,2,"Alah",
129,2,"Andu",
130,2,"Dath",
131,2,"Mush",
132,2,"Shar",
133,2,"Thus",
134,2,"Fulo",
135,2,"Aman",
136,2,"Diel",
137,2,"Dieb",
138,2,"Rini",
139,2,"Anar",
140,2,"Talah",
141,2,"Adore",
142,2,"Ishnu",
143,2,"Bandu",
144,2,"Balah",
145,2,"Fandu",
146,2,"Thera",
147,2,"Turus",
148,2,"Shari",
149,2,"Shano",
150,2,"Terro",
151,2,"Eburi",
152,2,"Dorini",
153,2,"Shando",
154,2,"Ethala",
155,2,"Falla",
156,2,"Belore",
157,2,"Do'rah",
158,2,"Neph'o",
159,2,"Asto're",
160,2,"Man'ar",
161,2,"Ishura",
162,2,"U'phol",
163,2,"T'as'e",
164,2,"Anoduna",
165,2,"Alah'ni",
166,2,"Dor'Ano",
167,2,"Al'shar",
168,2,"Mush'al",
169,2,"Aman'ni",
170,2,"Shan're",
171,2,"Mandalas",
172,2,"Eraburis",
173,2,"Dorithur",
174,2,"Dal'dieb",
175,2,"Thoribas",
176,2,"D'ana'no",
177,2,"Il'amare",
178,2,"Neph'anis",
179,2,"Dune'adah",
180,2,"Banthalos",
181,2,"Fala'andu",
182,2,"Dath'anar",
183,2,"Shari'fal",
184,2,"Thori'dal",
185,2,"Thero'shan",
186,2,"Isera'duna",
187,2,"Ash'therod",
188,2,"Dorados'no",
189,2,"Shar'adore",
190,2,"U'phol'belore",
191,2,"Fandu'talah",
192,2,"Dor'ana'badu",
193,2,"Thoribas'no'thera",
194,2,"Turus'il'amare",
195,2,"Shari'adune",
196,2,"T'ase'mushal",
197,2,"Shindu'falla'na",
198,2,"Ando'meth'derador",
199,2,"Anu'dorannador",
200,2,"Anu'dorinni'talah",
201,2,"Esh'thero'mannash",
202,2,"Asto're'dunadah",
204,6,"We",
205,6,"Gar",
206,6,"Gear",
207,6,"Mitta",
208,6,"Mogoth",
209,6,"Geardum",
210,6,"Gefrunon",
211,6,"Mund-helm",
212,6,"Nagga-roth",
213,6,"Thros-am-Kha",
214,6,"Scyld-modor-ok",
215,6,"Lo",
216,6,"Dum",
217,6,"Kost",
218,6,"Angor",
219,6,"Modoss",
220,6,"Haldren",
221,6,"Misfaran",
222,6,"Ke",
223,6,"Kha",
224,6,"Khaz",
225,6,"Thros",
226,6,"Haldir",
227,6,"Thorneb",
228,6,"Khazrega",
229,6,"Angor-dum",
230,6,"Thros-gare",
231,6,"Azgol-haman",
232,6,"Gol'gethrunon",
233,6,"Zu",
234,6,"Dun",
235,6,"Modr",
236,6,"Gimil",
237,6,"Haldji",
238,6,"Godkend",
239,6,"Thulmane",
240,6,"Ok",
241,6,"Mos",
242,6,"Guma",
243,6,"Havar",
244,6,"Rugosh",
245,6,"Kost-um",
246,6,"Mogodune",
247,6,"Kost-Guma",
248,6,"Gar-Mogoth",
249,6,"Guma-syddan",
250,6,"Gimil-thumane",
251,6,"Um",
252,6,"Eft",
253,6,"Hine",
254,6,"Havas",
255,6,"Syddan",
256,6,"Zu-Modr",
257,6,"Azregahn",
258,6,"Ta",
259,6,"Red",
260,6,"Helm",
261,6,"Goten",
262,6,"Drugan",
263,6,"Ganrokh",
264,6,"Khaz-dum",
265,6,"Khaz-rand",
266,6,"Angor-Magi",
267,6,"Dun-haldren",
268,6,"Haldren-Lo-Modoss",
269,6,"A",
270,6,"Am",
271,6,"Hor",
272,6,"Rand",
273,6,"Modor",
274,6,"Skolde",
275,6,"Mok-kha",
276,6,"Moth-tur",
277,6,"Go",
278,6,"Ahz",
279,6,"Gosh",
280,6,"Modan",
281,6,"Farode",
282,6,"Dun-fel",
283,6,"Golganar",
284,6,"Midd-Havas",
285,6,"Ahz-Dagum",
286,6,"Robush-mogan",
287,6,"Haldji-drugan",
288,6,"Ga",
289,6,"Mok",
290,6,"Rune",
291,6,"Algaz",
292,6,"Bergum",
293,6,"Havagun",
294,6,"Gor",
295,6,"Hoga",
296,6,"Dagum",
297,6,"Modgud",
298,6,"Ok-Hoga",
299,6,"Arad-Khaz",
300,6,"Hoga-Modan",
301,6,"Ge'ar-anvil",
302,6,"Gosh-algaz-dun",
303,6,"Ruk",
304,6,"Thon",
305,6,"Scyld",
306,6,"Robush",
307,6,"Loch",
308,6,"Weard",
309,6,"Grum-mana",
310,6,"Grum",
311,6,"Frean",
312,6,"Hrim",
313,6,"Skalf",
314,6,"Gor-skalf",
315,3,"A",
316,3,"Wa",
317,3,"Ish",
318,3,"Shne",
319,3,"Porah",
320,3,"Abalo",
321,3,"Tatanka",
322,3,"Kichalo",
323,3,"Awaihilo",
324,3,"N",
325,3,"Tu",
326,3,"Zhi",
327,3,"A'ke",
328,3,"A'iah",
329,3,"Washte",
330,3,"Hetawa",
331,3,"Pikialo",
332,3,"Ovaktalo",
333,3,"I",
334,3,"Te",
335,3,"Uku",
336,3,"Hale",
337,3,"Yakee",
338,3,"Lakota",
339,3,"Ichnee",
340,3,"Towateke",
341,3,"Akiticha",
342,3,"O",
343,3,"Ni",
344,3,"Awa",
345,3,"Mani",
346,3,"Tanka",
347,3,"Pawene",
348,3,"Owakeri",
349,3,"Tihikea",
350,3,"Ishnelo",
351,3,"E",
352,3,"Po",
353,3,"Kee",
354,3,"Eche",
355,3,"Ti'ha",
356,3,"Washte",
357,3,"Sechalo",
358,3,"Shtumani",
359,3,"Shteawa",
360,3,"Ta",
361,3,"Alo",
362,3,"Shte",
363,3,"Towa",
364,3,"Pawni",
365,3,"Owachi",
366,3,"Owatanka",
367,3,"Porahalo",
368,3,"Ne",
369,3,"Rah",
370,3,"Halo",
371,3,"Shush",
372,3,"Sho'wa",
373,3,"O'ba'chi",
374,3,"Shtealo",
375,3,"Orahpajo",
376,3,"Ki",
377,3,"Owa",
378,3,"Isha",
379,3,"Ahmen",
380,3,"Aloaki",
381,3,"Neahok",
382,3,"Ba",
383,3,"Aki",
384,3,"Awak",
385,3,"Anohe",
386,3,"Nokee",
387,3,"Taisha",
388,3,"Lo",
389,3,"Paw",
390,3,"Nahe",
391,3,"Kashu",
392,3,"Poalo",
393,3,"Lomani",
394,3,"No",
395,3,"Ich",
396,3,"Tawa",
397,3,"Awak",
398,3,"Ishte",
399,3,"Nitawa",
400,3,"Chi",
401,3,"Balo",
402,3,"A'hok",
403,3,"Nechi",
404,3,"Washte",
405,3,"Ishne'alo",
406,3,"Awakeekielo",
407,3,"Ishne'awahalo",
408,3,"Echeyakee",
409,3,"Lakota'mani",
410,3,"Ishamuhale",
411,3,"Ishnialo",
412,3,"Ichnee'awa",
413,3,"Neashushahmen",
414,3,"Tatahalo",
415,3,"Aloaki'shne",
416,3,"Awaka'nahe",
417,3,"Haloyakee",
418,3,"Shteowachi",
419,3,"Ishne'alo'porah",
420,3,"Tawaporah",
421,3,"Shtumanialo",
422,3,"Awakeeahmenalo",
423,7,"A",
424,7,"Lo",
425,7,"Vil",
426,7,"Nuff",
427,7,"Wirsh",
428,7,"Ruftos",
429,7,"Novaedi",
430,7,"Thorniss",
431,7,"Gloinador",
432,7,"Vastrungen",
433,7,"Wershaesire",
434,7,"Nevrenrothas",
435,7,"E",
436,7,"Ne",
437,7,"Bor",
438,7,"Thor",
439,7,"Novas",
440,7,"Aesire",
441,7,"Lithtos",
442,7,"Ruftvess",
443,7,"Veldbarad",
444,7,"I",
445,7,"Ve",
446,7,"Ras",
447,7,"Ruff",
448,7,"Regen",
449,7,"Rothas",
450,7,"Ewiddan",
451,7,"Aldonoth",
452,7,"Gothalgos",
453,7,"Falhedring",
454,7,"Thorlithtos",
455,7,"Forthasador",
456,7,"O",
457,7,"Ru",
458,7,"Gol",
459,7,"Odes",
460,7,"Gloin",
461,7,"Nevren",
462,7,"Forthis",
463,7,"Endirvis",
464,7,"Udenmajis",
465,7,"U",
466,7,"An",
467,7,"Nud",
468,7,"Noth",
469,7,"Tiras",
470,7,"Rogesh",
471,7,"Faergas",
472,7,"Landowar",
473,7,"Danagarde",
474,7,"Cynewalden",
475,7,"Vassildador",
476,7,"Mandosdaegil",
477,7,"Y",
478,7,"Ti",
479,7,"Far",
480,7,"Ador",
481,7,"Barad",
482,7,"Skilde",
483,7,"Sturume",
484,7,"Hamerung",
485,7,"Vandarwos",
486,7,"Me",
487,7,"Wos",
488,7,"Dana",
489,7,"Garde",
490,7,"Vandar",
491,7,"Vassild",
492,7,"Cynegold",
493,7,"Firalaine",
494,7,"Dyrstigost",
495,7,"Agolandovis",
496,7,"Waldirskilde",
497,7,"Lu",
498,7,"Mod",
499,7,"Vrum",
500,7,"Majis",
501,7,"Valesh",
502,7,"Nostyec",
503,7,"Methrine",
504,7,"Aetwinter",
505,7,"Re",
506,7,"Ver",
507,7,"Veld",
508,7,"Ergin",
509,7,"Engoth",
510,7,"Andovis",
511,7,"Lordaere",
512,7,"Eloderung",
513,7,"Aelgestron",
514,7,"Bornevalesh",
515,7,"Adorstaerume",
516,7,"Se",
517,7,"Ash",
518,7,"Vohl",
519,7,"Nagan",
520,7,"Aziris",
521,7,"Koshvel",
522,7,"Regenthor",
523,7,"Va",
524,7,"Lon",
525,7,"Lars",
526,7,"Algos",
527,7,"Mandos",
528,7,"Nandige",
529,7,"Danavandar",
530,7,"Farlandowar",
531,7,"Golveldbarad",
532,7,"Ko",
533,7,"Bur",
534,7,"Goth",
535,7,"Eynes",
536,7,"Goibon",
537,7,"Kaelsig",
538,7,"Hir",
539,7,"Agol",
540,7,"Borne",
541,7,"Danieb",
542,7,"Uden",
543,7,"Melka",
544,7,"Daegil",
545,7,"Waldir",
546,7,"Ealdor",
547,8,"A",
548,8,"E",
549,8,"I",
550,8,"O",
551,8,"U",
552,8,"Y",
553,8,"G",
554,8,"X",
555,8,"Il",
556,8,"No",
557,8,"Az",
558,8,"Te",
559,8,"Ur",
560,8,"Za",
561,8,"Ze",
562,8,"Re",
563,8,"Ul",
564,8,"Me",
565,8,"Xi",
566,8,"Tor",
567,8,"Gul",
568,8,"Lok",
569,8,"Asj",
570,8,"Kar",
571,8,"Lek",
572,8,"Daz",
573,8,"Maz",
574,8,"Ril",
575,8,"Ruk",
576,8,"Laz",
577,8,"Shi",
578,8,"Zar",
579,8,"Ashj",
580,8,"Alar",
581,8,"Orah",
582,8,"Amir",
583,8,"Aman",
584,8,"Ante",
585,8,"Kiel",
586,8,"Maez",
587,8,"Maev",
588,8,"Veni",
589,8,"Raka",
590,8,"Zila",
591,8,"Zenn",
592,8,"Parn",
593,8,"Rikk",
594,8,"Melar",
595,8,"Rakir",
596,8,"Tiros",
597,8,"Modas",
598,8,"Belan",
599,8,"Zekul",
600,8,"Soran",
601,8,"Gular",
602,8,"Enkil",
603,8,"Adare",
604,8,"Golad",
605,8,"Buras",
606,8,"Nagas",
607,8,"Revos",
608,8,"Refir",
609,8,"Kamil",
610,8,"Rethul",
611,8,"Rakkan",
612,8,"Rakkas",
613,8,"Tichar",
614,8,"Mannor",
615,8,"Archim",
616,8,"Azgala",
617,8,"Karkun",
618,8,"Revola",
619,8,"Mishun",
620,8,"Arakal",
621,8,"Kazile",
622,8,"Thorje",
623,8,"Belaros",
624,8,"Tiriosh",
625,8,"Faramos",
626,8,"Danashj",
627,8,"Amanare",
628,8,"Kieldaz",
629,8,"Karaman",
630,8,"Gulamir",
631,8,"Toralar",
632,8,"Rethule",
633,8,"Zennshi",
634,8,"Maladath",
635,8,"Kirasath",
636,8,"Romathis",
637,8,"Amanare",
638,8,"Theramas",
639,8,"Azrathud",
640,8,"Mordanas",
641,8,"Amanalar",
642,8,"Ashjraka",
643,8,"Azgalada",
644,8,"Rukadare",
645,8,"Sorankar",
646,8,"Enkilzar",
647,8,"Naztheros",
648,8,"Zilthuras",
649,8,"Kanrethad",
650,8,"Matheredor",
651,8,"Ticharamir",
652,8,"Melarorah",
653,8,"Arakalada",
654,8,"Soranaman",
655,8,"Nagasraka",
656,8,"Belankar",
657,8,"Pathrebosh",
658,8,"Benthadoom",
659,8,"Amanemodas",
660,8,"Teamanare",
661,8,"Enkilgular",
662,8,"Burasadare",
663,8,"Melarnagas",
664,8,"Zennrakkan",
665,8,"Ashjrethul",
666,8,"Zekulrakkas",
667,8,"Archimtiros",
668,8,"Mannorgulan",
669,8,"Mishunadare",
670,8,"Zennshinagas",
671,8,"Ashjrakamas",
672,8,"Kamilgolad",
673,9,"A",
674,9,"E",
675,9,"I",
676,9,"O",
677,9,"U",
678,9,"Y",
679,9,"G",
680,9,"X",
681,9,"IL",
682,9,"No",
683,9,"Az",
684,9,"Te",
685,9,"Ur",
686,9,"Za",
687,9,"Ze",
688,9,"Re",
689,9,"Ul",
690,9,"Me",
691,9,"Xi",
692,9,"Tor",
693,9,"Gul",
694,9,"Lok",
695,9,"Asj",
696,9,"Kar",
697,9,"Lek",
698,9,"Daz",
699,9,"Maz",
700,9,"Ril",
701,9,"Ruk",
702,9,"Laz",
703,9,"Shi",
704,9,"Zar",
705,9,"Ashj",
706,9,"Alar",
707,9,"Orah",
708,9,"Amir",
709,9,"Aman",
710,9,"Ante",
711,9,"Kiel",
712,9,"Maez",
713,9,"Maev",
714,9,"Veni",
715,9,"Raka",
716,9,"Zila",
717,9,"Zenn",
718,9,"Parn",
719,9,"Rikk",
720,9,"Melar",
721,9,"Rakir",
722,9,"Tiros",
723,9,"Modas",
724,9,"Belan",
725,9,"Zekul",
726,9,"Soran",
727,9,"Gular",
728,9,"Enkil",
729,9,"Adare",
730,9,"Golad",
731,9,"Buras",
732,9,"Nagas",
733,9,"Revos",
734,9,"Refir",
735,9,"Kamil",
736,9,"Rethul",
737,9,"Rakkan",
738,9,"Rakkas",
739,9,"Tichar",
740,9,"Mannor",
741,9,"Archim",
742,9,"Azgala",
743,9,"Karkun",
744,9,"Revola",
745,9,"Mishun",
746,9,"Arakal",
747,9,"Kazile",
748,9,"Thorje",
749,9,"Belaros",
750,9,"Tiriosh",
751,9,"Faramos",
752,9,"Danashj",
753,9,"Amanare",
754,9,"Faralos",
755,9,"Kieldaz",
756,9,"Karaman",
757,9,"Gulamir",
758,9,"Toralar",
759,9,"Rethule",
760,9,"Zennshi",
761,9,"Maladath",
762,9,"Kirasath",
763,9,"Romathis",
764,9,"Amanare",
765,9,"Theramas",
766,9,"Azrathud",
767,9,"Mordanas",
768,9,"Amanalar",
769,9,"Ashjraka",
770,9,"Azgalada",
771,9,"Rukadare",
772,9,"Sorankar",
773,9,"Enkilzar",
774,9,"Naztheros",
775,9,"Zilthuras",
776,9,"Kanrethad",
777,9,"Matheredor",
778,9,"Ticharamir",
779,9,"Melarorah",
780,9,"Arakalada",
781,9,"Soranaman",
782,9,"Nagasraka",
783,9,"Belankar",
784,9,"Pathrebosh",
785,9,"Benthadoom",
786,9,"Amanemodas",
787,9,"Teamanare",
788,9,"Enkilgular",
789,9,"Burasadare",
790,9,"Melarnagas",
791,9,"Zennrakkan",
792,9,"Kamilgolad",
793,9,"Ashjrakamas",
794,9,"Zennshinagas",
795,9,"Mishunadare",
796,9,"Mannorgulan",
797,9,"Archimtiros",
798,9,"Zekulrakkas",
799,9,"Ashjrethul",
800,10,"A",
801,10,"N",
802,10,"I",
803,10,"O",
804,10,"E",
805,10,"D",
806,10,"Da",
807,10,"Lo",
808,10,"An",
809,10,"Ni",
810,10,"Al",
811,10,"Do",
812,10,"Ri",
813,10,"Su",
814,10,"No",
815,10,"Ano",
816,10,"Dur",
817,10,"Tal",
818,10,"Nei",
819,10,"Ash",
820,10,"Dor",
821,10,"Anu",
822,10,"Fal",
823,10,"Tur",
824,10,"Ala",
825,10,"Nor",
826,10,"Osa",
827,10,"Alah",
828,10,"Andu",
829,10,"Dath",
830,10,"Mush",
831,10,"Shar",
832,10,"Thus",
833,10,"Fulo",
834,10,"Aman",
835,10,"Diel",
836,10,"Dieb",
837,10,"Rini",
838,10,"Anar",
839,10,"Talah",
840,10,"Adore",
841,10,"Ishnu",
842,10,"Bandu",
843,10,"Balah",
844,10,"Fandu",
845,10,"Thera",
846,10,"Turus",
847,10,"Shari",
848,10,"Shano",
849,10,"Terro",
850,10,"Eburi",
851,10,"Dorini",
852,10,"Shando",
853,10,"Ethala",
854,10,"Fallah",
855,10,"Belore",
856,10,"Do'rah",
857,10,"Neph'o",
858,10,"Asto're",
859,10,"Man'ar",
860,10,"Ishura",
861,10,"U'phol",
862,10,"T'as'e",
863,10,"Anoduna",
864,10,"Alah'ni",
865,10,"Dor'Ano",
866,10,"Al'shar",
867,10,"Mush'al",
868,10,"Aman'ni",
869,10,"Shan're",
870,10,"Mandalas",
871,10,"Eraburis",
872,10,"Dorithur",
873,10,"Dal'dieb",
874,10,"Thoribas",
875,10,"D'ana'no",
876,10,"Il'amare",
877,10,"Neph'anis",
878,10,"Dune'adah",
879,10,"Banthalos",
880,10,"Fala'andu",
881,10,"Dath'anar",
882,10,"Shari'fal",
883,10,"Thori'dal",
884,10,"Thero'shan",
885,10,"Isera'duna",
886,10,"Ash'therod",
887,10,"Dorados'no",
888,10,"Shar'adore",
889,10,"U'phol'belore",
890,10,"Fandu'talah",
891,10,"Dor'ana'badu",
892,10,"Thoribas'no'thera",
893,10,"Turus'il'amare",
894,10,"Shari'adune",
895,10,"T'ase'mushal",
896,10,"Shindu'fallah'na",
897,10,"Ando'meth'derador",
898,10,"Anu'dorannador",
899,10,"Anu'dorinni'talah",
900,10,"Esh'thero'mannash",
901,10,"Asto're'dunadah",
902,11,"A",
903,11,"E",
904,11,"I",
905,11,"O",
906,11,"U",
907,11,"Y",
908,11,"G",
909,11,"X",
910,11,"Il",
911,11,"No",
912,11,"Az",
913,11,"Te",
914,11,"Ur",
915,11,"Za",
916,11,"Ze",
917,11,"Re",
918,11,"Ul",
919,11,"Me",
920,11,"Xi",
921,11,"Tor",
922,11,"Gul",
923,11,"Lok",
924,11,"Asj",
925,11,"Kar",
926,11,"Lek",
927,11,"Daz",
928,11,"Maz",
929,11,"Ril",
930,11,"Ruk",
931,11,"Laz",
932,11,"Shi",
933,11,"Zar",
934,11,"Ashj",
935,11,"Alar",
936,11,"Orah",
937,11,"Amir",
938,11,"Aman",
939,11,"Ante",
940,11,"Kiel",
941,11,"Maez",
942,11,"Maev",
943,11,"Veni",
944,11,"Raka",
945,11,"Zila",
946,11,"Zenn",
947,11,"Parn",
948,11,"Rikk",
949,11,"Melar",
950,11,"Rakir",
951,11,"Tiros",
952,11,"Modas",
953,11,"Belan",
954,11,"Zekul",
955,11,"Soran",
956,11,"Gular",
957,11,"Enkil",
958,11,"Adare",
959,11,"Golad",
960,11,"Buras",
961,11,"Nagas",
962,11,"Revos",
963,11,"Refir",
964,11,"Kamil",
965,11,"Rethul",
966,11,"Rakkan",
967,11,"Rakkas",
968,11,"Tichar",
969,11,"Mannor",
970,11,"Archim",
971,11,"Azgala",
972,11,"Karkun",
973,11,"Revola",
974,11,"Mishun",
975,11,"Arakal",
976,11,"Kazile",
977,11,"Thorje",
978,11,"Belaros",
979,11,"Tiriosh",
980,11,"Faramos",
981,11,"Danashj",
982,11,"Amanare",
983,11,"Faralos",
984,11,"Kieldaz",
985,11,"Karaman",
986,11,"Gulamir",
987,11,"Toralar",
988,11,"Rethule",
989,11,"Zennshi",
990,11,"Maladath",
991,11,"Kirasath",
992,11,"Romathis",
993,11,"Amanare",
994,11,"Theramas",
995,11,"Azrathud",
996,11,"Mordanas",
997,11,"Amanalar",
998,11,"Ashjraka",
999,11,"Azgalada",
1000,11,"Rukadare",
1001,11,"Sorankar",
1002,11,"Enkilzar",
1003,11,"Naztheros",
1004,11,"Zilthuras",
1005,11,"Kanrethad",
1006,11,"Matheredor",
1007,11,"Ticharamir",
1008,11,"Melarorah",
1009,11,"Arakalada",
1010,11,"Soranaman",
1011,11,"Nagasraka",
1012,11,"Belankar",
1013,11,"Pathrebosh",
1014,11,"Benthadoom",
1015,11,"Amanemodas",
1016,11,"Teamanare",
1017,11,"Enkilgular",
1018,11,"Burasadare",
1019,11,"Melarnagas",
1020,11,"Zennrakkan",
1021,11,"Ashjrethul",
1022,11,"Zekulrakkas",
1023,11,"Archimtiros",
1024,11,"Mannorgulan",
1025,11,"Mishunadare",
1026,11,"Zennshinagas",
1027,11,"Ashjrakamas",
1028,11,"Kamilgolad",
1029,12,"A",
1030,12,"O",
1031,12,"K",
1032,12,"T",
1033,12,"G",
1034,12,"U",
1035,12,"Ko",
1036,12,"Ta",
1037,12,"Gi",
1038,12,"Ka",
1039,12,"Tu",
1040,12,"Os",
1041,12,"Ma",
1042,12,"Ra",
1043,12,"Fel",
1044,12,"Rok",
1045,12,"Kir",
1046,12,"Dor",
1047,12,"Von",
1048,12,"Nuk",
1049,12,"Tor",
1050,12,"Kan",
1051,12,"Tas",
1052,12,"Gun",
1053,12,"Dra",
1054,12,"Sto",
1055,12,"Brom",
1056,12,"Kras",
1057,12,"Toro",
1058,12,"Drae",
1059,12,"Krin",
1060,12,"Zoln",
1061,12,"Fmer",
1062,12,"Guto",
1063,12,"Reth",
1064,12,"Shin",
1065,12,"Tols",
1066,12,"Mahn",
1067,12,"Bromo",
1068,12,"Krast",
1069,12,"Torin",
1070,12,"Draek",
1071,12,"Kranu",
1072,12,"Zoern",
1073,12,"Fmerk",
1074,12,"Gatin",
1075,12,"Roath",
1076,12,"Shone",
1077,12,"Talsa",
1078,12,"Fraht",
1079,12,"Ben'nig",
1080,12,"Korsul",
1081,12,"Ter'ran",
1082,12,"For'kin",
1083,12,"Suz'ahn",
1084,12,"Dratir",
1085,12,"Fel'tes",
1086,12,"Toka'an",
1087,12,"Drinor",
1088,12,"Tadrom",
1089,12,"Kel'shae",
1090,12,"Dak'kaun",
1091,12,"Tchor'ah",
1092,12,"Zela'von",
1093,12,"Telsrah",
1094,12,"Kis'tean",
1095,12,"Dorvrem",
1096,12,"Koaresh",
1097,12,"Fiilrok",
1098,12,"Ven'tiro",
1099,12,"Gi'frazsh",
1100,12,"Chokgan",
1101,12,"Fanroke",
1102,12,"Taegoson",
1103,12,"Kilagrin",
1104,12,"Roc'grare",
1105,12,"Gi'azol'em",
1106,12,"Nuk'tra'te",
1107,12,"Quin'mahk",
1108,12,"Ties'alla",
1109,12,"Shodru'ga",
1110,12,"Os'retiak",
1111,12,"Desh'noka",
1112,12,"Rohh'krah",
1113,12,"Krast'ven",
1114,12,"Aasrugel",
1115,12,"Mok'tavaler",
1116,12,"Tae'gel'kir",
1117,12,"Draemierr",
1118,12,"Dor'dra'tor",
1119,12,"Zoln'nakaz",
1120,12,"Mastrosum",
1121,12,"Gatin'roth",
1122,12,"Ahn'torunt",
1123,12,"Thukad'aaz",
1124,12,"Gesh'throm",
1125,12,"Aer'rohgmar",
1126,12,"Brud'remek",
1127,12,"Torrath'unt",
1128,12,"Ignan'kitch",
1129,12,"Caus'tearic",
1130,12,"Moth'keretch",
1131,12,"Borg'helmak",
1132,12,"Golgo'nishver",
1133,12,"Huut'vactah",
1134,12,"Jolpat'krim",
1135,12,"Tzench'drah",
1136,12,"Vendo're'mik",
1137,12,"Kraus'ghosa",
1138,12,"Dalgo'nizha",
1139,12,"Thloy'martok",
1140,12,"Danal'korang",
1141,12,"Kawee'fe'more",
1142,12,"Tagha'senchal",
1143,12,"Sunep'kosach",
1144,12,"Peng'yaas'ahn",
1145,12,"Nash'lokan'ar",
1146,12,"Derr'moran'ki",
1147,12,"Moor'tosav'ak",
1148,12,"Kis'an'tadrom",
1149,12,"Korsukgrare",
1150,12,"Bach'usiv'hal",
1151,13,"A",
1152,13,"E",
1153,13,"I",
1154,13,"O",
1155,13,"D",
1156,13,"C",
1157,13,"G",
1158,13,"T",
1159,13,"F",
1160,13,"We",
1161,13,"Lo",
1162,13,"Ke",
1163,13,"So",
1164,13,"Ok",
1165,13,"Um",
1166,13,"Ti",
1167,13,"Am",
1168,13,"Ga",
1169,13,"Va",
1170,13,"Mor",
1171,13,"Fez",
1172,13,"Zah",
1173,13,"Dun",
1174,13,"Mos",
1175,13,"Nid",
1176,13,"Rod",
1177,13,"Her",
1178,13,"Bur",
1179,13,"Gar",
1180,13,"Mik",
1181,13,"Giz",
1182,13,"Gal",
1183,13,"Gear",
1184,13,"Cost",
1185,13,"Kahs",
1186,13,"Riff",
1187,13,"Buma",
1188,13,"Hine",
1189,13,"Helm",
1190,13,"Rand",
1191,13,"Gosh",
1192,13,"Rune",
1193,13,"Huge",
1194,13,"Dani",
1195,13,"Lock",
1196,13,"Grum",
1197,13,"Mitta",
1198,13,"Angor",
1199,13,"Thros",
1200,13,"Nagin",
1201,13,"Haven",
1202,13,"Havis",
1203,13,"Goten",
1204,13,"Modor",
1205,13,"Modan",
1206,13,"Algos",
1207,13,"Dagem",
1208,13,"Tiras",
1209,13,"Weird",
1210,13,"Frend",
1211,13,"Gizber",
1212,13,"Protos",
1213,13,"Haldir",
1214,13,"Shermt",
1215,13,"Rugosh",
1216,13,"Helmok",
1217,13,"Drugan",
1218,13,"Dumssi",
1219,13,"Ferdosr",
1220,13,"Bergrim",
