218,54,3,1635,1699,0.000000,0.000000,
219,55,3,1617,1700,0.000000,0.000000,
220,56,3,-1,-1,0.000000,0.000000,
221,57,3,1636,1702,0.000000,0.000000,
222,58,3,-1,-1,0.000000,0.000000,
223,59,3,1612,1704,0.000000,0.000000,
224,60,3,1632,1705,0.000000,0.000000,
225,61,3,1637,1706,0.000000,0.000000,
226,62,3,1615,1707,0.000000,0.000000,
227,0,7,1708,1709,0.000000,0.000000,
228,2,7,1710,1765,0.000000,0.000000,
229,3,7,1711,1766,0.000000,0.000000,
230,4,7,1712,1767,0.000000,0.000000,
231,5,7,1713,1768,0.000000,0.000000,
232,7,7,-1,-1,0.000000,0.000000,
233,10,7,1715,1770,0.000000,0.000000,
234,11,7,1716,1771,0.000000,0.000000,
235,12,7,1717,1772,0.000000,0.000000,
236,14,7,1718,1773,0.000000,0.000000,
237,15,7,1719,1774,0.000000,0.000000,
238,17,7,1720,1775,0.000000,0.000000,
239,19,7,-1,-1,0.000000,0.000000,
240,20,7,1722,1777,0.000000,0.000000,
241,21,7,-1,-1,0.000000,0.000000,
242,22,7,1724,1779,0.000000,0.000000,
243,24,7,-1,-1,0.000000,0.000000,
244,25,7,1726,1783,0.000000,0.000000,
245,26,7,1727,1784,0.000000,0.000000,
246,27,7,1728,1785,0.000000,0.000000,
247,28,7,1729,1786,0.000000,0.000000,
248,29,7,1730,1787,0.000000,0.000000,
249,30,7,1731,1788,0.000000,0.000000,
250,31,7,1732,1789,0.000000,0.000000,
251,32,7,-1,-1,0.000000,0.000000,
252,33,7,1734,1791,0.000000,0.000000,
253,34,7,1735,1792,0.000000,0.000000,
254,35,7,1736,1793,0.000000,0.000000,
255,36,7,-1,-1,0.000000,0.000000,
256,37,7,1740,1795,0.000000,0.000000,
257,38,7,1741,1796,0.000000,0.000000,
258,39,7,1743,1798,0.000000,0.000000,
259,40,7,1743,1798,0.000000,0.000000,
260,41,7,1744,1799,0.000000,0.000000,
261,43,7,1745,1800,0.000000,0.000000,
262,44,7,1746,1801,0.000000,0.000000,
263,45,7,1747,1802,0.000000,0.000000,
264,46,7,1748,1803,0.000000,0.000000,
265,47,7,1749,1804,0.000000,0.000000,
266,48,7,1750,1805,0.000000,0.000000,
267,49,7,1751,1806,0.000000,0.000000,
268,50,7,1752,1807,0.000000,0.000000,
269,51,7,1753,1808,0.000000,0.000000,
270,52,7,1754,1809,0.000000,0.000000,
271,53,7,1755,1810,0.000000,0.000000,
272,54,7,1756,1811,0.000000,0.000000,
273,55,7,1757,1812,0.000000,0.000000,
274,56,7,-1,-1,0.000000,0.000000,
275,57,7,1759,1814,0.000000,0.000000,
276,58,7,-1,-1,0.000000,0.000000,
277,59,7,1761,1816,0.000000,0.000000,
278,60,7,1762,1817,0.000000,0.000000,
279,61,7,1763,1818,0.000000,0.000000,
280,62,7,1764,1819,0.000000,0.000000,
281,0,8,1820,1930,0.000000,0.000000,
282,23,7,-1,-1,0.000000,0.000000,
283,2,8,1821,1931,0.000000,0.000000,
284,3,8,1822,1932,0.000000,0.000000,
285,4,8,1823,1933,0.000000,0.000000,
286,5,8,1824,1934,0.000000,0.000000,
287,7,8,-1,-1,0.000000,0.000000,
288,10,8,1826,1936,0.000000,0.000000,
289,11,8,1827,1937,0.000000,0.000000,
290,12,8,1828,1938,0.000000,0.000000,
291,14,8,1829,1939,0.000000,0.000000,
292,15,8,1830,1940,0.000000,0.000000,
293,17,8,1831,1941,0.000000,0.000000,
294,19,8,-1,-1,0.000000,0.000000,
295,20,8,1833,1943,0.000000,0.000000,
296,21,8,-1,-1,0.000000,0.000000,
297,22,8,1835,1945,0.000000,0.000000,
298,23,8,-1,-1,0.000000,0.000000,
299,24,8,-1,-1,0.000000,0.000000,
300,25,8,1838,1948,0.000000,0.000000,
301,26,8,1839,1949,0.000000,0.000000,
302,27,8,1840,1950,0.000000,0.000000,
303,28,8,1841,1951,0.000000,0.000000,
304,29,8,1842,1952,0.000000,0.000000,
305,30,8,1843,1953,0.000000,0.000000,
306,31,8,1844,1954,0.000000,0.000000,
307,32,8,-1,-1,0.000000,0.000000,
308,33,8,1846,1956,0.000000,0.000000,
309,34,8,1847,1957,0.000000,0.000000,
310,35,8,1848,1958,0.000000,0.000000,
311,36,8,-1,-1,0.000000,0.000000,
312,37,8,1850,1960,0.000000,0.000000,
313,38,8,1851,1961,0.000000,0.000000,
314,39,8,1853,1963,0.000000,0.000000,
315,40,8,1853,1963,0.000000,0.000000,
316,41,8,1854,1964,0.000000,0.000000,
317,43,8,1855,1965,0.000000,0.000000,
318,44,8,1856,1966,0.000000,0.000000,
319,45,8,1857,1967,0.000000,0.000000,
320,46,8,1858,1968,0.000000,0.000000,
321,47,8,1859,1983,0.000000,0.000000,
322,48,8,1860,1984,0.000000,0.000000,
323,49,8,1861,1985,0.000000,0.000000,
324,50,8,1862,1986,0.000000,0.000000,
325,51,8,1863,1987,0.000000,0.000000,
326,52,8,1864,1988,0.000000,0.000000,
327,53,8,1865,1989,0.000000,0.000000,
328,54,8,1866,1990,0.000000,0.000000,
329,55,8,1867,1991,0.000000,0.000000,
330,56,8,-1,-1,0.000000,0.000000,
331,57,8,1869,1993,0.000000,0.000000,
332,58,8,-1,-1,0.000000,0.000000,
333,59,8,1871,1995,0.000000,0.000000,
334,60,8,1872,1996,0.000000,0.000000,
335,61,8,1873,1997,0.000000,0.000000,
336,62,8,1874,1998,0.000000,0.000000,
337,19,1,-1,-1,0.000000,0.000000,
338,20,1,1888,2012,0.000000,0.000000,
339,21,1,-1,-1,0.000000,0.000000,
340,22,1,1890,2014,0.000000,0.000000,
341,23,1,-1,-1,0.000000,0.000000,
342,24,1,-1,-1,0.000000,0.000000,
343,25,1,1893,2017,0.000000,0.000000,
344,26,1,1894,2018,0.000000,0.000000,
345,27,1,1895,2019,0.000000,0.000000,
346,28,1,1896,2020,0.000000,0.000000,
347,29,1,1897,2021,0.000000,0.000000,
348,30,1,1898,2022,0.000000,0.000000,
349,31,1,1899,2023,0.000000,0.000000,
350,32,1,-1,-1,0.000000,0.000000,
351,33,1,1901,2025,0.000000,0.000000,
352,34,1,1902,2026,0.000000,0.000000,
353,35,1,1903,2027,0.000000,0.000000,
354,36,1,-1,-1,0.000000,0.000000,
355,37,1,1905,2029,0.000000,0.000000,
356,38,1,1906,2030,0.000000,0.000000,
357,39,1,1908,1798,0.000000,0.000000,
358,40,1,1908,2032,0.000000,0.000000,
359,41,1,1909,2033,0.000000,0.000000,
360,43,1,1910,2034,0.000000,0.000000,
361,44,1,1911,2035,0.000000,0.000000,
362,45,1,1912,2036,0.000000,0.000000,
363,46,1,1913,2037,0.000000,0.000000,
364,47,1,1914,2038,0.000000,0.000000,
365,48,1,1915,2039,0.000000,0.000000,
366,49,1,1916,2040,0.000000,0.000000,
367,50,1,1917,2041,0.000000,0.000000,
368,51,1,1918,2042,0.000000,0.000000,
369,52,1,1919,2043,0.000000,0.000000,
370,53,1,1920,2044,0.000000,0.000000,
371,54,1,1921,2045,0.000000,0.000000,
372,55,1,1922,2046,0.000000,0.000000,
373,56,1,-1,-1,0.000000,0.000000,
374,57,1,1924,2048,0.000000,0.000000,
375,58,1,-1,-1,0.000000,0.000000,
376,59,1,1926,2050,0.000000,0.000000,
377,60,1,1927,2051,0.000000,0.000000,
378,61,1,1928,2052,0.000000,0.000000,
379,62,1,1929,2053,0.000000,0.000000,
380,0,5,2054,2173,0.000000,0.000000,
381,2,5,2055,2174,0.000000,0.000000,
382,3,5,2056,2175,0.000000,0.000000,
383,4,5,2057,2176,0.000000,0.000000,
384,5,5,2058,2177,0.000000,0.000000,
385,7,5,-1,-1,0.000000,0.000000,
386,10,5,2060,2179,0.000000,0.000000,
387,11,5,2062,2180,0.000000,0.000000,
388,14,5,2063,2183,0.000000,0.000000,
389,15,5,2064,2184,0.000000,0.000000,
390,17,5,2065,2185,0.000000,0.000000,
391,19,5,-1,-1,0.000000,0.000000,
392,20,5,2067,2187,0.000000,0.000000,
393,21,5,-1,-1,0.000000,0.000000,
394,22,5,2069,2189,0.000000,0.000000,
395,23,5,-1,-1,0.000000,0.000000,
396,24,5,-1,-1,0.000000,0.000000,
397,25,5,2072,2192,0.000000,0.000000,
398,26,5,2073,2193,0.000000,0.000000,
399,27,5,2074,2194,0.000000,0.000000,
400,28,5,2075,2195,0.000000,0.000000,
401,29,5,2076,2196,0.000000,0.000000,
402,30,5,2077,2197,0.000000,0.000000,
403,31,5,2078,2198,0.000000,0.000000,
404,32,5,-1,-1,0.000000,0.000000,
405,33,5,2080,2200,0.000000,0.000000,
406,34,5,2081,2201,0.000000,0.000000,
407,35,5,2082,2202,0.000000,0.000000,
408,36,5,-1,-1,0.000000,0.000000,
409,37,5,2084,2204,0.000000,0.000000,
410,38,5,2085,2205,0.000000,0.000000,
411,39,5,2096,2207,0.000000,0.000000,
412,40,5,2096,2207,0.000000,0.000000,
413,41,5,2097,2208,0.000000,0.000000,
414,43,5,2098,2209,0.000000,0.000000,
415,44,5,2099,2210,0.000000,0.000000,
416,45,5,2100,2211,0.000000,0.000000,
417,46,5,2101,2212,0.000000,0.000000,
418,47,5,2102,2213,0.000000,0.000000,
419,48,5,2103,2214,0.000000,0.000000,
420,49,5,2104,2215,0.000000,0.000000,
421,50,5,2105,2216,0.000000,0.000000,
422,51,5,2106,2217,0.000000,0.000000,
423,52,5,2107,2218,0.000000,0.000000,
424,53,5,2108,2219,0.000000,0.000000,
425,54,5,2109,2220,0.000000,0.000000,
426,55,5,2110,2221,0.000000,0.000000,
427,56,5,-1,-1,0.000000,0.000000,
428,57,5,2112,2223,0.000000,0.000000,
429,58,5,-1,-1,0.000000,0.000000,
430,59,5,2114,2225,0.000000,0.000000,
431,60,5,2115,2226,0.000000,0.000000,
432,61,5,2116,2227,0.000000,0.000000,
433,62,5,2117,2228,0.000000,0.000000,
434,0,4,2118,2229,0.000000,0.000000,
435,2,4,2119,2230,0.000000,0.000000,
436,3,4,2120,2231,0.000000,0.000000,
437,4,4,2121,2232,0.000000,0.000000,
438,5,4,2122,2233,0.000000,0.000000,
439,7,4,-1,-1,0.000000,0.000000,
440,10,4,2124,2235,0.000000,0.000000,
441,11,4,2125,2236,0.000000,0.000000,
442,12,4,2126,2237,0.000000,0.000000,
443,14,4,2127,2238,0.000000,0.000000,
444,15,4,2128,2239,0.000000,0.000000,
445,17,4,2129,2240,0.000000,0.000000,
446,19,4,-1,-1,0.000000,0.000000,
447,20,4,2131,2242,0.000000,0.000000,
448,21,4,-1,-1,0.000000,0.000000,
449,22,4,2133,2244,0.000000,0.000000,
450,23,4,-1,-1,0.000000,0.000000,
451,24,4,-1,-1,0.000000,0.000000,
452,25,4,2136,2247,0.000000,0.000000,
453,26,4,2137,2248,0.000000,0.000000,
454,27,4,2138,2249,0.000000,0.000000,
455,28,4,2139,2250,0.000000,0.000000,
456,29,4,2140,2251,0.000000,0.000000,
457,30,4,2141,2252,0.000000,0.000000,
458,31,4,2142,2253,0.000000,0.000000,
459,32,4,-1,-1,0.000000,0.000000,
460,33,4,2144,2255,0.000000,0.000000,
461,34,4,2145,2256,0.000000,0.000000,
462,35,4,2146,2257,0.000000,0.000000,
463,36,4,-1,-1,0.000000,0.000000,
464,37,4,2148,2259,0.000000,0.000000,
465,38,4,2149,2260,0.000000,0.000000,
466,39,4,2151,2262,0.000000,0.000000,
467,40,4,2151,2262,0.000000,0.000000,
468,41,4,2152,2263,0.000000,0.000000,
469,43,4,2153,2264,0.000000,0.000000,
470,44,4,2154,2265,0.000000,0.000000,
471,45,4,2155,2266,0.000000,0.000000,
472,46,4,2156,2267,0.000000,0.000000,
473,47,4,2157,2268,0.000000,0.000000,
474,48,4,2158,2269,0.000000,0.000000,
475,49,4,2159,2270,0.000000,0.000000,
476,50,4,2160,2271,0.000000,0.000000,
477,51,4,2161,2272,0.000000,0.000000,
478,52,4,2162,2273,0.000000,0.000000,
479,53,4,2163,2274,0.000000,0.000000,
480,54,4,2164,2275,0.000000,0.000000,
481,55,4,2165,2276,0.000000,0.000000,
482,56,4,-1,-1,0.000000,0.000000,
483,57,4,2167,2278,0.000000,0.000000,
484,58,4,-1,-1,0.000000,0.000000,
485,59,4,2169,2280,0.000000,0.000000,
486,60,4,2170,2281,0.000000,0.000000,
487,61,4,2171,2282,0.000000,0.000000,
488,62,4,2172,2283,0.000000,0.000000,
489,12,5,2181,2182,0.000000,0.000000,
490,0,2,2284,2341,0.000000,0.000000,
491,2,2,2285,2342,0.000000,0.000000,
492,3,2,2286,2343,0.000000,0.000000,
493,4,2,2287,2344,0.000000,0.000000,
494,5,2,2288,2345,0.000000,0.000000,
495,7,2,-1,-1,0.000000,0.000000,
496,10,2,2290,2347,0.000000,0.000000,
497,11,2,2291,2348,0.000000,0.000000,
498,12,2,2292,2349,0.000000,0.000000,
499,14,2,2293,2350,0.000000,0.000000,
500,15,2,2294,2351,0.000000,0.000000,
501,17,2,2295,2352,0.000000,0.000000,
502,19,2,-1,-1,0.000000,0.000000,
503,20,2,2297,2354,0.000000,0.000000,
504,21,2,-1,-1,0.000000,0.000000,
505,22,2,2299,2356,0.000000,0.000000,
506,23,2,-1,-1,0.000000,0.000000,
507,24,2,-1,-1,0.000000,0.000000,
508,25,2,2302,2359,0.000000,0.000000,
509,26,2,2305,2360,0.000000,0.000000,
510,27,2,2306,2361,0.000000,0.000000,
511,28,2,2307,2362,0.000000,0.000000,
512,29,2,2308,2363,0.000000,0.000000,
513,30,2,2309,2364,0.000000,0.000000,
514,31,2,2310,2365,0.000000,0.000000,
515,32,2,-1,-1,0.000000,0.000000,
516,33,2,2312,2367,0.000000,0.000000,
517,34,2,2313,2368,0.000000,0.000000,
518,35,2,2314,2369,0.000000,0.000000,
519,36,2,-1,-1,0.000000,0.000000,
520,37,2,2316,2371,0.000000,0.000000,
521,38,2,2317,2372,0.000000,0.000000,
522,39,2,2319,2374,0.000000,0.000000,
523,40,2,2319,2374,0.000000,0.000000,
524,41,2,2320,2375,0.000000,0.000000,
525,43,2,2321,2376,0.000000,0.000000,
526,44,2,2322,2377,0.000000,0.000000,
527,45,2,2323,2378,0.000000,0.000000,
528,46,2,2324,2379,0.000000,0.000000,
529,47,2,2325,2380,0.000000,0.000000,
530,48,2,2326,2381,0.000000,0.000000,
531,49,2,2327,2382,0.000000,0.000000,
532,50,2,2328,2383,0.000000,0.000000,
533,51,2,2329,2384,0.000000,0.000000,
534,52,2,2330,2385,0.000000,0.000000,
535,53,2,2331,2386,0.000000,0.000000,
536,54,2,2332,2387,0.000000,0.000000,
537,55,2,2333,2388,0.000000,0.000000,
538,56,2,-1,-1,0.000000,0.000000,
539,57,2,2335,2390,0.000000,0.000000,
540,58,2,-1,-1,0.000000,0.000000,
541,59,2,2337,2392,0.000000,0.000000,
542,60,2,2338,2393,0.000000,0.000000,
543,61,2,2339,2394,0.000000,0.000000,
544,62,2,2340,2395,0.000000,0.000000,
545,0,6,2396,2397,0.000000,0.000000,
546,2,6,2399,2398,0.000000,0.000000,
547,3,6,2400,2401,0.000000,0.000000,
548,4,6,2403,2402,0.000000,0.000000,
549,5,6,2404,2405,0.000000,0.000000,
550,7,6,-1,-1,0.000000,0.000000,
551,10,6,2408,2409,0.000000,0.000000,
552,11,6,2411,2410,0.000000,0.000000,
553,12,6,2412,2413,0.000000,0.000000,
554,14,6,2415,2414,0.000000,0.000000,
555,15,6,2416,2417,0.000000,0.000000,
556,17,6,2419,2418,0.000000,0.000000,
557,19,6,-1,-1,0.000000,0.000000,
558,20,6,2422,2423,0.000000,0.000000,
559,21,6,-1,-1,0.000000,0.000000,
560,22,6,2426,2427,0.000000,0.000000,
561,23,6,-1,-1,0.000000,0.000000,
562,24,6,-1,-1,0.000000,0.000000,
563,25,6,2432,2433,0.000000,0.000000,
564,26,6,2435,2434,0.000000,0.000000,
565,27,6,2436,2437,0.000000,0.000000,
566,28,6,2439,2438,0.000000,0.000000,
567,29,6,2440,2441,0.000000,0.000000,
568,30,6,2443,2442,0.000000,0.000000,
569,31,6,2444,2445,0.000000,0.000000,
570,32,6,-1,-1,0.000000,0.000000,
571,33,6,2448,2449,0.000000,0.000000,
572,34,6,2451,2450,0.000000,0.000000,
573,35,6,2452,2453,0.000000,0.000000,
574,36,6,-1,-1,0.000000,0.000000,
575,37,6,2456,2457,0.000000,0.000000,
576,38,6,2459,2458,0.000000,0.000000,
577,39,6,2463,2462,0.000000,0.000000,
578,40,6,2463,2462,0.000000,0.000000,
579,41,6,2465,2464,0.000000,0.000000,
580,43,6,2466,2467,0.000000,0.000000,
581,44,6,2469,2468,0.000000,0.000000,
582,45,6,2471,2470,0.000000,0.000000,
583,46,6,2472,2473,0.000000,0.000000,
584,47,6,2475,2474,0.000000,0.000000,
585,48,6,2476,2477,0.000000,0.000000,
586,49,6,2479,2478,0.000000,0.000000,
587,50,6,2480,2481,0.000000,0.000000,
588,51,6,2483,2482,0.000000,0.000000,
589,52,6,2484,2485,0.000000,0.000000,
590,53,6,2487,2486,0.000000,0.000000,
591,54,6,2488,2489,0.000000,0.000000,
592,55,6,2491,2490,0.000000,0.000000,
593,56,6,-1,-1,0.000000,0.000000,
594,57,6,2495,2494,0.000000,0.000000,
595,58,6,-1,-1,0.000000,0.000000,
596,59,6,2499,2498,0.000000,0.000000,
597,60,6,2500,2501,0.000000,0.000000,
598,61,6,2503,2502,0.000000,0.000000,
599,62,6,2504,2505,0.000000,0.000000,
600,63,1,2626,2565,0.000000,0.000000,
601,65,1,2628,2563,0.000000,0.000000,
602,64,1,2627,2564,0.000000,0.000000,
603,63,6,2568,2922,0.000000,0.000000,
604,63,5,2637,2571,0.000000,0.000000,
605,42,1,2625,2587,0.000000,0.000000,
606,1,6,2588,2914,0.000000,0.000000,
607,6,6,-1,-1,0.000000,0.000000,
608,8,6,2986,2916,0.000000,0.000000,
609,9,6,0,-1,0.000000,0.000000,
610,13,6,2616,2918,0.000000,0.000000,
611,16,6,-1,-1,0.000000,0.000000,
612,18,6,2591,2920,0.000000,0.000000,
613,42,6,2592,2921,0.000000,0.000000,
614,64,6,2567,2923,0.000000,0.000000,
615,65,6,2566,2924,0.000000,0.000000,
616,1,5,2629,2593,0.000000,0.000000,
617,6,5,-1,-1,0.000000,0.000000,
618,8,5,2631,2595,0.000000,0.000000,
619,9,5,-1,-1,0.000000,0.000000,
620,13,5,2633,2597,0.000000,0.000000,
621,16,5,-1,-1,0.000000,0.000000,
622,18,5,2635,2599,0.000000,0.000000,
623,42,5,2636,2600,0.000000,0.000000,
624,64,5,2638,2570,0.000000,0.000000,
625,65,5,2639,2569,0.000000,0.000000,
626,8,3,2603,2891,0.000000,0.000000,
627,9,3,-1,-1,0.000000,0.000000,
628,13,3,2605,2893,0.000000,0.000000,
629,16,3,-1,-1,0.000000,0.000000,
630,18,3,2607,2896,0.000000,0.000000,
631,42,3,2608,2897,0.000000,0.000000,
632,63,3,2572,2898,0.000000,0.000000,
633,64,3,2573,2899,0.000000,0.000000,
634,65,3,2574,2900,0.000000,0.000000,
635,1,8,2609,2973,0.000000,0.000000,
636,6,8,-1,-1,0.000000,0.000000,
637,8,8,2987,2975,0.000000,0.000000,
638,9,8,0,-1,0.000000,0.000000,
639,13,8,2611,2977,0.000000,0.000000,
640,16,8,-1,-1,0.000000,0.000000,
641,18,8,2613,2979,0.000000,0.000000,
642,42,8,2614,2980,0.000000,0.000000,
643,63,8,2576,2981,0.000000,0.000000,
644,64,8,2577,2982,0.000000,0.000000,
645,65,8,2578,2983,0.000000,0.000000,
646,1,4,2640,2657,0.000000,0.000000,
647,6,4,-1,-1,0.000000,0.000000,
648,8,4,2642,2659,0.000000,0.000000,
649,9,4,-1,-1,0.000000,0.000000,
650,13,4,2644,2661,0.000000,0.000000,
651,16,4,-1,-1,0.000000,0.000000,
652,18,4,2646,2663,0.000000,0.000000,
653,42,4,2647,2664,0.000000,0.000000,
654,63,4,2648,2665,0.000000,0.000000,
655,64,4,2649,2666,0.000000,0.000000,
656,65,4,2650,2667,0.000000,0.000000,
657,1,7,2877,2903,0.000000,0.000000,
658,6,7,-1,-1,0.000000,0.000000,
659,8,7,2881,2905,0.000000,0.000000,
660,9,7,-1,-1,0.000000,0.000000,
661,13,7,2882,2907,0.000000,0.000000,
662,16,7,-1,-1,0.000000,0.000000,
663,18,7,2884,2909,0.000000,0.000000,
664,42,7,2885,2910,0.000000,0.000000,
665,63,7,2886,2911,0.000000,0.000000,
666,64,7,2887,2912,0.000000,0.000000,
667,65,7,2888,2913,0.000000,0.000000,
668,1,2,2945,2962,0.000000,0.000000,
669,6,2,-1,-1,0.000000,0.000000,
670,8,2,2947,2964,0.000000,0.000000,
671,9,2,-1,-1,0.000000,0.000000,
672,13,2,2949,2966,0.000000,0.000000,
673,16,2,-1,-1,0.000000,0.000000,
674,18,2,2951,2968,0.000000,0.000000,
675,42,2,2952,2969,0.000000,0.000000,
676,63,2,2953,2970,0.000000,0.000000,
677,64,2,2954,2971,0.000000,0.000000,
678,65,2,2955,2972,0.000000,0.000000,
679,0,9,0,0,0.000000,0.000000,
699,67,4,2060,2060,0.000000,0.000000,
719,67,1,0,0,0.000000,0.000000,
739,66,3,1589,1661,0.000000,0.000000,
740,67,3,0,0,0.000000,0.000000,
