2340,"예수그리스도",
2341,"예수님",
2342,"예수쟁이",
2353,"운영실장",
2354,"운영자",
2355,"운영진",
2356,"운영팀장",
2374,"인드라",
2375,"인민",
2376,"인민공화국",
2452,"조선인민공화국",
2513,"짱께",
2515,"쪽바리",
2525,"코란",
2526,"코쟁이",
2527,"코카인",
2533,"하나님",
2534,"하느님",
2556,"히로뽕",
2564,"\<alexstrasza\>",
2565,"\<archimonde\>",
2566,"\<arthas\>",
2568,"\<cenarius\>",
2570,"\<doomhammer\>",
2571,"\<elune\>",
2572,"\<fandral\>",
2573,"\<grom\>",
2574,"\<hellscream\>",
2575,"\<illidan\>",
2576,"\<kaelthas\>",
2577,"\<kelthuzad\>",
2578,"\<kiljaeden\>",
2579,"\<lichking\>",
2580,"\<lightbringer\>",
2582,"\<malfurion\>",
2583,"\<malygos\>",
2584,"\<mannoroth\>",
2585,"\<medivh\>",
2586,"\<neltharion\>",
2587,"\<nerzhul\>",
2588,"\<nozdormu\>",
2589,"\<orgrim\>",
2590,"\<proudmoore\>",
2591,"\<sargeras\>",
2592,"\<senjin\>",
2593,"\<staghelm\>",
2594,"\<stormrage\>",
2595,"\<sylvanas\>",
2596,"\<terenas\>",
2598,"\<tyrande\>",
2599,"\<uther\>",
2600,"\<varimathras\>",
2601,"\<voljin\>",
2602,"\<whisperwind\>",
2603,"\<ysera\>",
2604,"\<zuljin\>",
2608,"blizzard",
2610,"battlenet",
2611,"warcraft",
2621,"\<tigole\>",
2622,"\<kalgan\>",
2764,"\<ackhoes\>",
2797,"\<litchking\>",
2905,"\<kegel\>",
2930,"\<neekeri\>",
2994,"\<tech",
2995,"\<server",
3013,"\<yaoi\>",
3061,"\<synd",
3062,"\<jenn",
3063,"\<magica",
3064,"\<dray\>",
3081,"rothman\>",
3082,"\<m.*bricker\>",
3083,"schwartz\>",
3084,"\<d.*wareham\>",
3085,"\<cmanley\>",
3086,"\<j.*guthrie\>",
3087,"\<r.*gunst\>",
3088,"\<j.*goad\>",
3101,"\<tisa\>",
3102,"\<jade\>",
3103,"\<danna\>",
3104,"\<breanna\>",
3105,"\<tweili\>",
3106,"\<kardaor\>",
3107,"\<jessica\>",
3108,"\<blade\>",
3109,"mcquade\>",
3111,"\<loren\>",
3112,"\<god",
3113,"\<satan\>",
3115,"\<allara\>",
3116,"\<lazarwulf\>",
3117,"\<chowdown\>",
3118,"\<j.*chow\>",
3121,"\<error\>",
3141,"\<korea",
3142,"\<asia",
3143,"\<africa",
3144,"\<chinese\>",
3145,"\<german",
3146,"\<french",
3147,"\<japan",
3148,"\<mexican",
3149,"\<hellrot\>",
3150,"\<vug\>",
3151,"\<vugk\>",
3152,"\<system",
3153,"\<russia",
3154,"\<r.*reagan\>",
3155,"republican",
3158,"\<m[ou]ham?.d\>",
3160,"\<malco?mx\>",
3162,"\<jew",
3163,"jesus",
3166,"\<democrat\>",
3167,"\<christ\>",
3168,"\<bliz\>",
3169,"\<australia",
3218,"\<gm",
3277,"\<kin\>",
3293,"아키몬드",
3294,"아서스",
3295,"세나리우스",
3296,"둠해머",
3297,"엘룬",
3298,"판드랄",
3299,"그롬",
3300,"헬스크림",
3301,"일리단",
3302,"캘타스",
3303,"켈투자드",
3304,"킬제덴",
3305,"리치왕",
3306,"리치킹",
3307,"빛의수호자",
3308,"말퓨리온",
3309,"말리고스",
3310,"만노로스",
3311,"메디브",
3312,"넬타리온",
3313,"넬쥴",
3314,"노즈도르무",
3315,"오그림",
3316,"프라우드무어",
3317,"살게라스",
3318,"센진",
3319,"스테그헬름",
3320,"스톰레이지",
3321,"실바나스",
3322,"테레나스",
3323,"티란데",
3324,"우서",
3325,"바리마트라스",
3326,"볼진",
3327,"위스퍼윈드",
3328,"이세라",
3329,"줄진",
3331,"블리자드엔터테인먼트",
3332,"배틀넷",
3333,"워크래프트",
3334,"티골",
3335,"칼간",
3336,"로서",
3337,"스랄",
3339,"케른",
3340,"판테온",
3342,"에레다르",
3343,"나스레짐",
3345,"티콘드리우스",
3347,"불타는군단",
3348,"아제로스",
3349,"칼림도어",
3350,"라그나로스",
3351,"알아키르",
3352,"테라제인",
3353,"넵튤론",
3354,"아만툴",
3355,"이오나",
3356,"노르간논",
3357,"카즈고로스",
3358,"알렉스트라스자",
3361,"아즈샤라",
3362,"나즈자타",
3363,"마이에브",
3364,"다트리마",
3365,"선스트라이더",
3366,"소라딘",
3367,"에이그윈",
3368,"타우릿산",
3369,"모드구드",
3371,"굴단",
3372,"안두인",
3374,"블랙핸드",
3375,"투랄리온",
3378,"네크로스",
3379,"바리안",
3380,"바슈지",
3381,"로알",
3382,"도키토",
3383,"엘리나스",
3384,"세렌드",
3385,"예나테인",
3386,"엘키아",
3387,"카이론",
3388,"도니",
3389,"야세고",
3390,"크레디",
3391,"아이티안",
3392,"아스탈",
3393,"캐시네이트",
3394,"체이니",
3395,"루시엘드",
3396,"재논",
3397,"위드마터",
3398,"이실더",
3399,"호닐",
3400,"피니크스",
3401,"제이든",
3402,"어베일런스",
3403,"레인워커",
3404,"로토루아",
3405,"헤르시아",
3406,"나즈니크",
3407,"키리안느",
3408,"알버트",
3409,"데시스",
3410,"레이넌",
3411,"하르크자엘",
3412,"뮤아티스",
3413,"헤르메",
3417,"운영도우미",
3421,"\<[op]wn[ei][gj]\>",
3422,"\<[op]wnage",
3423,"\<[op]wned",
3424,"\<[st]hehulk\>",
3425,"\<a.*jolie\>",
3426,"\<aadicus\>",
3427,"\<aaliyah\>",
3428,"\<abba\>",
3429,"\<abgrin\>",
3430,"\<abomination\>",
3431,"\<acdc\>",
3432,"\<achrana\>",
3433,"\<activex\>",
3434,"\<acura\>",
3435,"\<adiccus\>",
3436,"\<adicuus\>",
3437,"\<adrohn\>",
3438,"\<adware\>",
3439,"\<aegwynn\>",
3440,"\<aerosmith\>",
3441,"\<aesta\>",
3442,"\<afghanistan\>",
3443,"\<afi\>",
3444,"\<afk\>",
3445,"\<afro",
3446,"\<agamaggan\>",
3447,"\<agelaius\>",
3448,"\<ageofempires\>",
3449,"\<aggramar\>",
3450,"\<agnostic",
3451,"\<ajolin\>",
3452,"\<akili\>",
3453,"\<alabama\>",
3454,"\<alakir\>",
3455,"\<alandilling\>",
3456,"\<alaska\>",
3457,"\<albania\>",
3458,"\<albuquerque\>",
3459,"\<alf\>",
3460,"\<algeria\>",
3461,"\<algiers\>",
3462,"\<allah\>",
3463,"\<alleria\>",
3464,"\<allymcbeal\>",
3465,"\<alotharn\>",
3466,"\<alsimmons\>",
3467,"\<amanthul\>",
3468,"\<amazon\>",
3469,"\<amenhotep\>",
3470,"\<america",
3471,"\<ammodo\>",
3472,"\<amsterdam\>",
3473,"\<anakin\>",
3474,"\<anchorage\>",
3475,"\<anex\>",
3476,"\<angola\>",
3477,"\<ankara\>",
3478,"\<annex\>",
3479,"\<annexx\>",
3480,"\<annikah\>",
3481,"\<annikai\>",
3482,"\<annikas\>",
3483,"\<annot\>",
3484,"\<antigua \>",
3485,"\<antonidas\>",
3486,"\<apocalypse\>",
3487,"\<apollocreed\>",
3488,"\<arab\>",
3489,"\<arafat\>",
3490,"\<aragorn\>",
3491,"\<arashunee\>",
3492,"\<arathi\>",
3493,"\<arbys\>",
3494,"\<archana\>",
3495,"\<archanis\>",
3496,"\<archbishop",
3497,"\<archdruid",
3498,"\<argentdawn\>",
3499,"\<argentina\>",
3500,"\<arizona\>",
3501,"\<arkansas\>",
3502,"\<armenia\>",
3503,"\<aroth\>",
3504,"\<arothan\>",
3505,"\<arugal\>",
3506,"\<arwen\>",
3507,"\<arxios\>",
3508,"\<asap\>",
3509,"\<ascii\>",
3510,"\<asd\>",
3511,"\<asdf\>",
3512,"\<ashenvale\>",
3513,"\<aspen\>",
3514,"\<asseriffic\>",
3515,"\<asstastic\>",
3516,"\<astiri\>",
3517,"\<atalan\>",
3518,"\<atheist\>",
3519,"\<athens\>",
3520,"\<atlanta\>",
3521,"\<atlantic\>",
3522,"\<atm\>",
3523,"\<atticusfinch\>",
3524,"\<audi\>",
3525,"\<aujah\>",
3526,"\<austinpowers\>",
3527,"\<austria\>",
3528,"\<autobot\>",
3529,"\<automap\>",
3530,"\<autoroute\>",
3531,"\<avani\>",
3532,"\<aviande\>",
3533,"\<avrillavigne\>",
3534,"\<ayatollah\>",
3535,"\<azshara\>",
3536,"\<azureflame\>",
3537,"\<b.*spears\>",
3538,"\<babar\>",
3539,"\<baghdad\>",
3540,"\<bahrain\>",
3541,"\<balnazzar\>",
3542,"\<bangladesh\>",
3543,"\<baptist\>",
3544,"\<baroness",
3545,"\<barrens\>",
3546,"\<bartex\>",
3547,"\<basf\>",
3548,"\<batman\>",
3549,"\<bb[qs]\>",
3550,"\<beastieboy\>",
3551,"\<beelzebub\>",
3552,"\<beetlejuice\>",
3553,"\<benaffleck\>",
3554,"\<benstiller\>",
3555,"\<berlin\>",
3556,"\<bethlehem\>",
3557,"\<bible\>",
3558,"\<bigbird\>",
3559,"\<bigboi\>",
3560,"\<bilbo\>",
3561,"\<billgates\>",
3562,"\<billygunn\>",
3563,"\<billyidol\>",
3564,"\<billythekid\>",
3565,"\<bionicman\>",
3566,"\<bios\>",
3567,"\<blackhand\>",
3568,"\<blackrock\>",
3569,"\<bladefist\>",
3570,"\<bladerunner\>",
3571,"\<blizztech\>",
3572,"\<bloodhoof\>",
3573,"\<bloodscalp\>",
3574,"\<bmw\>",
3575,"\<bobafett\>",
3576,"\<boctoon\>",
3577,"\<bogbog\>",
3578,"\<bogdor\>",
3579,"\<bogger\>",
3580,"\<bolivia\>",
3581,"\<bonechewer\>",
3582,"\<bonjovi\>",
3583,"\<bootybay\>",
3584,"\<boromir\>",
3585,"\<bosnia\>",
3586,"\<botswana\>",
3587,"\<boygeorge\>",
3588,"\<bradpitt\>",
3589,"\<brann\>",
3590,"\<branwen\>",
3591,"\<brazil\>",
3592,"\<brb\>",
3593,"\<brightwater\>",
3594,"\<bronson\>",
3595,"\<bronzebeard\>",
3596,"\<brucebanner\>",
3597,"\<brucelee\>",
3598,"\<brucewayne\>",
3599,"\<bryanadams\>",
3600,"\<buddha\>",
3601,"\<bugsbunny\>",
3602,"\<bugsysiegel\>",
3603,"\<bullwinkle\>",
3604,"\<bush\>",
3605,"\<bustarhymez\>",
3606,"\<butcher\>",
3607,"\<butthead\>",
3608,"\<cachi\>",
3609,"\<caenon\>",
3610,"\<california\>",
3611,"\<caligula \>",
3612,"\<calobos\>",
3613,"\<canuck\>",
3614,"\<capetown\>",
3615,"\<captainhook\>",
3616,"\<caracus\>",
3617,"\<casablanca\>",
3618,"\<catwoman\>",
3619,"\<cenarion\>",
3620,"\<charon\>",
3621,"\<chenji\>",
3622,"\<chernobyl\>",
3623,"\<chevrolet\>",
3624,"\<chewbacca\>",
3625,"\<chieftain",
3626,"\<chimkral\>",
3627,"\<china\>",
3628,"\<chocobo\>",
3629,"\<chogall\>",
3630,"\<chrisbenoit\>",
3631,"\<chrisreeves\>",
3632,"\<christian\>",
3633,"\<chrysler\>",
3634,"\<chunli\>",
3635,"\<cisco\>",
3636,"\<clarkkent\>",
3637,"\<cocacola\>",
3638,"\<collossus\>",
3639,"\<colombia\>",
3640,"\<colorado\>",
3641,"\<compaq\>",
3642,"\<conan\>",
3643,"\<confucius\>",
3644,"\<copenhagen\>",
3645,"\<corosis\>",
3646,"\<corpse\>",
3647,"\<cruelladevil\>",
3648,"\<daffyduck\>",
3649,"\<dalailama\>",
3650,"\<dalyce\>",
3651,"\<dalyse\>",
3652,"\<danfal\>",
3653,"\<dark iron\>",
3654,"\<darkshore\>",
3655,"\<darkspear\>",
3656,"\<darrion\>",
3657,"\<darsis\>",
3658,"\<darthsidious\>",
3659,"\<darthvader\>",
3660,"\<data\>",
3661,"\<davidbowie\>",
3662,"\<davycrockett\>",
3663,"\<deadwind\>",
3664,"\<deathlord\>",
3665,"\<deathwing\>",
3666,"\<decepticon\>",
3667,"\<deejay\>",
3668,"\<defleppard\>",
3669,"\<dell\>",
3670,"\<desmal\>",
3671,"\<destrus\>",
3672,"\<detheroc\>",
3673,"\<deverawn\>",
3674,"\<dewd\>",
3675,"\<diablo\>",
3676,"\<diabloii\>",
3677,"\<dickgrayson\>",
3678,"\<dicktracy\>",
3679,"\<dido\>",
3680,"\<digimon\>",
3681,"\<directx\>",
3682,"\<dirtyharry\>",
3683,"\<dividark\>",
3684,"\<divilight\>",
3685,"\<dmx\>",
3686,"\<docholliday\>",
3687,"\<dococtopus\>",
3688,"\<dogma\>",
3689,"\<donaldduck\>",
3690,"\<doncorleone\>",
3691,"\<donkeykong\>",
3692,"\<donniedarko\>",
3693,"\<donquixote\>",
3694,"\<dood\>",
3695,"\<dooku\>",
3696,"\<dracula\>",
3697,"\<draemoore\>",
3698,"\<dragonmaw\>",
3699,"\<dragonsoul\>",
3700,"\<dralnoth\>",
3701,"\<drdre\>",
3702,"\<dri[sz]*t\>",
3703,"\<drseuss\>",
3704,"\<druid\>",
3705,"\<duchess",
3706,"\<dukenukem\>",
3707,"\<dumbo\>",
3708,"\<durotan\>",
3709,"\<dvd\>",
3710,"\<dwarf\>",
3711,"\<earth\>",
3712,"\<earthen ring\>",
3713,"\<easter\>",
3714,"\<easterbunny\>",
3715,"\<ebay\>",
3716,"\<ebonus\>",
3717,"\<eedo\>",
3718,"\<egypt\>",
3719,"\<einstein\>",
3720,"\<elemer\>",
3721,"\<eleus\>",
3722,"\<elmerfudd\>",
3723,"\<elminster\>",
3724,"\<elrond\>",
3725,"\<eltonjohn\>",
3726,"\<elvis\>",
3727,"\<elvispresley\>",
3728,"\<elwoodblues\>",
3729,"\<email\>",
3730,"\<eminem\>",
3731,"\<emire\>",
3732,"\<encarr\>",
3733,"\<endrel\>",
3734,"\<eonar\>",
3735,"\<eowyn\>",
3736,"\<ericbischoff\>",
3737,"\<ethiopia\>",
3738,"\<evanescence\>",
3739,"\<evincar\>",
3740,"\<exxon\>",
3741,"\<eypion\>",
3742,"\<eyve\>",
3743,"\<f.*kruger\>",
3744,"\<fai\>",
3745,"\<fantasia\>",
3746,"\<faora\>",
3747,"\<faramir\>",
3748,"\<farrakhan\>",
3749,"\<fascism\>",
3750,"\<fatboyslim\>",
3751,"\<feathermoon\>",
3752,"\<felgrynn\>",
3753,"\<felnaro\>",
3754,"\<feralas\>",
3755,"\<fiftycent\>",
3756,"\<firestone\>",
3757,"\<fischer\>",
3758,"\<florida\>",
3759,"\<foo\>",
3760,"\<fordring\>",
3761,"\<foreigner\>",
3762,"\<forrestgump\>",
3763,"\<foxybrown\>",
3764,"\<france\>",
3765,"\<frankenstein\>",
3766,"\<franksinatra\>",
3767,"\<frodo\>",
3768,"\<frogger\>",
3769,"\<frostwolf\>",
3770,"\<fryds\>",
3771,"\<fyi\>",
3772,"\<g.*bush\>",
3773,"\<g[uw]enhwy[fv]ar\>",
3774,"\<galadriel\>",
3775,"\<gambit\>",
3776,"\<gameboy\>",
3777,"\<gard\>",
3778,"\<gargamel\>",
3779,"\<geneva\>",
3780,"\<germany\>",
3781,"\<gettysburg\>",
3782,"\<gheist\>",
3783,"\<ghey\>",
3784,"\<ghostryder\>",
3785,"\<gimli\>",
3786,"\<glore\>",
3787,"\<gnome\>",
3788,"\<gnomeregan\>",
3789,"\<goblin\>",
3790,"\<golganneth\>",
3791,"\<gollum\>",
3792,"\<gomorrah\>",
3793,"\<goofy \>",
3794,"\<google\>",
3795,"\<gradient\>",
3796,"\<grandadmiral\>",
3797,"\<greece\>",
3798,"\<greengoblin\>",
3799,"\<greenland\>",
3800,"\<greenlantern\>",
3801,"\<gremlin\>",
3802,"\<greog\>",
3803,"\<greyhem\>",
3804,"\<greymane\>",
3805,"\<grimtotem\>",
3806,"\<guardian",
3807,"\<guatemala\>",
3808,"\<gucci\>",
3810,"\<gungadin\>",
3811,"\<gunsnroses\>",
3812,"\<gustaven\>",
3813,"\<h.*potter\>",
3814,"\<haha\>",
3815,"\<hak[sz]or",
3816,"\<haltron\>",
3817,"\<handofjunco\>",
3818,"\<hansgruber\>",
3819,"\<hansolo\>",
3820,"\<harleyquinn\>",
3821,"\<hasbro\>",
3822,"\<havok\>",
3823,"\<hawaii\>",
3824,"\<hax\>",
3825,"\<haxor",
3826,"\<heir\>",
3827,"\<hell\>",
3828,"\<hellboy\>",
3829,"\<hellokitty\>",
3830,"\<herzog\>",
3831,"\<herzug\>",
3832,"\<hilaryduff\>",
3833,"\<hindu\>",
3834,"\<hitachi\>",
3835,"\<hobgoblin\>",
3836,"\<hollywood\>",
3837,"\<holyghost\>",
3838,"\<holyspirit\>",
3839,"\<honda\>",
3840,"\<honduras\>",
3841,"\<hongkong\>",
3842,"\<honolulu\>",
3843,"\<hoover\>",
3844,"\<horus\>",
3845,"\<hotmail\>",
3846,"\<houdini\>",
3847,"\<howardstern\>",
3848,"\<html\>",
3849,"\<http\>",
3850,"\<huggybear\>",
3851,"\<hulk\>",
3852,"\<human\>",
3853,"\<hungary\>",
3854,"\<hunter\>",
3855,"\<hurzog\>",
3856,"\<hyberia\>",
3857,"\<hyjal\>",
3858,"\<hyundai\>",
3859,"\<I.*montoya\>",
3860,"\<ibartus\>",
3861,"\<ibm\>",
3862,"\<icecrown\>",
3863,"\<iceland\>",
3864,"\<iceman\>",
3865,"\<ichibodcrane\>",
3866,"\<idaho\>",
3867,"\<iggypop\>",
3868,"\<ikea\>",
3869,"\<illinois\>",
3870,"\<ilyia\>",
3871,"\<imhotep\>",
3872,"\<imiri\>",
3873,"\<imp\>",
3874,"\<india\>",
3875,"\<indiana",
3876,"\<indonesia\>",
3877,"\<ingonia\>",
3878,"\<intel",
3879,"\<iowa\>",
3880,"\<iran\>",
3881,"\<iraq\>",
3882,"\<ireland\>",
3883,"\<ironforge\>",
3884,"\<ironmaiden\>",
3885,"\<ironman\>",
3886,"\<irontusk\>",
3887,"\<islam\>",
3888,"\<islamabad\>",
3889,"\<israel\>",
3890,"\<istanbul\>",
3891,"\<italy\>",
3892,"\<j.*depp\>",
3893,"\<j[iy]had\>",
3894,"\<jabbathehutt\>",
3895,"\<jackbauer\>",
3896,"\<jackiechan\>",
3897,"\<jackripper\>",
3898,"\<jali\>",
3899,"\<jamaica\>",
3900,"\<jamiroquai\>",
3901,"\<jangofett\>",
3902,"\<jarjar",
3903,"\<jarule\>",
3904,"\<jayz\>",
3905,"\<jeiko\>",
3906,"\<jemoro\>",
3907,"\<jerrylawler\>",
3908,"\<jerusalem\>",
3909,"\<jethrotull \>",
3910,"\<jetli\>",
3911,"\<jfk\>",
3912,"\<jig.*puff\>",
3913,"\<jonis\>",
3914,"\<joo\>",
3915,"\<jorem\>",
3916,"\<ju+das",
3917,"\<juggernaut\>",
3918,"\<junco\>",
3919,"\<junix\>",
3920,"\<jyhad\>",
3921,"\<k.*bryant\>",
3922,"\<k.*cobain\>",
3923,"\<k.*kline\>",
3924,"\<k.*marx\>",
3925,"\<kabul\>",
3926,"\<kaenon\>",
3927,"\<kahlei\>",
3928,"\<kaken\>",
3929,"\<[ck]alimdor\>",
3930,"\<kandoga\>",
3931,"\<kansas\>",
3932,"\<kanyewest\>",
3933,"\<karliss\>",
3934,"\<kawasaki\>",
3935,"\<kazakhstan\>",
3936,"\<keke\>",
3937,"\<kelecgos\>",
3938,"\<kellog\>",
3939,"\<kentucky\>",
3940,"\<keple\>",
3941,"\<kepler\>",
3942,"\<kevral\>",
3943,"\<kewl",
3944,"\<kezreh\>",
3945,"\<khadgar\>",
3946,"\<khan\>",
3947,"\<kharst\>",
3948,"\<khazgoroth\>",
3949,"\<khazmodan\>",
3950,"\<kidrock\>",
3951,"\<kiljaeden \>",
3952,"\<kilrogg\>",
3953,"\<kindan\>",
3954,"\<king",
3955,"\<kirintor\>",
3956,"\<kishori\>",
3957,"\<knoxville\>",
3958,"\<kodak\>",
3959,"\<kokua\>",
3960,"\<kolim\>",
3961,"\<kool",
3962,"\<koran\>",
3963,"\<korialstrasz\>",
3964,"\<korias\>",
3965,"\<korl\>",
3966,"\<korn\>",
3967,"\<kracker",
3968,"\<krasus\>",
3969,"\<krishna\>",
3970,"\<kurtangle\>",
3971,"\<kuwait",
3972,"\<kye\>",
3973,"\<kyiv\>",
3974,"\<kyrgyzstan\>",
3975,"\<l.*croft\>",
3976,"\<l.*lohan\>",
3977,"\<l.*luth[eo]r\>",
3978,"\<ladyliberty\>",
3979,"\<lanalan[eg]\>",
3980,"\<lando\>",
3981,"\<laos\>",
3982,"\<lapaz\>",
3983,"\<lasvegas\>",
3984,"\<latvia\>",
3985,"\<lebanon\>",
3986,"\<ledzeppelin\>",
3987,"\<leech\>",
3988,"\<leet\>",
3989,"\<legion\>",
3990,"\<lego\>",
3991,"\<legolas\>",
3992,"\<lestat\>",
3993,"\<liberia\>",
3994,"\<libya\>",
3995,"\<lilkim\>",
3996,"\<limey\>",
3997,"\<linkinpark\>",
3998,"\<lisbon\>",
3999,"\<lithuania\>",
4000,"\<llane\>",
4001,"\<llcoolj\>",
4002,"\<lmao\>",
4003,"\<lmfao\>",
4004,"\<loislane\>",
4005,"\<lokanar\>",
4006,"\<lol\>",
4007,"\<london\>",
4008,"\<loneranger\>",
4009,"\<lordaeron\>",
4010,"\<louisiana\>",
4011,"\<louisville\>",
4012,"\<lucifer\>",
4013,"\<luciuss\>",
4014,"\<lunnara\>",
4015,"\<lusius\>",
4016,"\<luxembourg\>",
4017,"\<m.*foley\>",
4018,"\<m.*jane\>",
4019,"\<m.*mouse\>",
4020,"\<m.*tyson\>",
4021,"\<macedonia\>",
4022,"\<macgyver\>",
4023,"\<madagascar\>",
4024,"\<madonna\>",
4025,"\<madrid\>",
4026,"\<mage\>",
4027,"\<magiscoldeye\>",
4028,"\<magneto\>",
4029,"\<magtheridon\>",
4030,"\<maidmarian\>",
4031,"\<maiev\>",
4032,"\<majica\>",
4033,"\<majical\>",
4034,"\<malaysia\>",
4035,"\<malcil\>",
4036,"\<malcomx\>",
4037,"\<male\>",
4038,"\<maleki\>",
4039,"\<malganis\>",
4040,"\<malkidorn\>",
4041,"\<malorne\>",
4042,"\<manadoran\>",
4043,"\<mardam\>",
4044,"\<marlboro\>",
4045,"\<mars\>",
4046,"\<marypoppins\>",
4047,"\<mastermind\>",
4048,"\<matalonu\>",
4049,"\<mcdonalds\>",
4050,"\<megade?th\>",
4051,"\<megatron\>",
4052,"\<meika\>",
4053,"\<melbourne\>",
4054,"\<mephist",
4055,"\<merlin\>",
4056,"\<messiah\>",
4057,"\<metallica\>",
4058,"\<methodman\>",
4059,"\<mexico",
4060,"\<microsoft\>",
4061,"\<mightymouse\>",
4062,"\<mikkel\>",
4063,"\<minnesota\>",
4064,"\<minsk\>",
4065,"\<mirrith\>",
4066,"\<mississippi\>",
4067,"\<missouri\>",
4068,"\<misspiggy\>",
4069,"\<mister",
4070,"\<mistress",
4071,"\<mitsubishi\>",
4072,"\<mobile\>",
4073,"\<mobydick\>",
4074,"\<monaco\>",
4075,"\<mongolia\>",
4076,"\<montana\>",
4077,"\<montenegro\>",
4078,"\<moondragon\>",
4079,"\<moonrunner\>",
4080,"\<morocco\>",
4081,"\<moscow\>",
4082,"\<moses\>",
4083,"\<motega\>",
4084,"\<mother",
4085,"\<motleycr",
4086,"\<motorola\>",
4087,"\<mount",
4088,"\<mozambique\>",
4089,"\<mozilla\>",
4090,"\<mr",
4091,"\<mufasa\>",
4092,"\<muslim\>",
4093,"\<mussolini\>",
4094,"\<myrria\>",
4095,"\<nabisco\>",
4096,"\<nachtfalke\>",
4097,"\<name\>",
4098,"\<nanjing\>",
4099,"\<napoleon \>",
4100,"\<nashville\>",
4101,"\<natedogg\>",
4102,"\<nazareth\>",
4103,"\<nazjatar\>",
4104,"\<nemo\>",
4105,"\<neo\>",
4106,"\<neptulon\>",
4107,"\<netherlands\>",
4108,"\<neverland\>",
4109,"\<newb",
4110,"\<newcastle\>",
4111,"\<newdelhi\>",
4112,"\<newjersey\>",
4113,"\<newmexico\>",
4114,"\<neworleans\>",
4115,"\<newyork\>",
4116,"\<newzealand\>",
4117,"\<niagara\>",
4118,"\<nicaragua\>",
4119,"\<niger",
4120,"\<nightcrawler\>",
4121,"\<nightelf\>",
4122,"\<nightsiren\>",
4123,"\<nimue\>",
4124,"\<nintendo\>",
4125,"\<nirvana\>",
4126,"\<nissan\>",
4127,"\<nitesh\>",
4128,"\<nochthitus\>",
4129,"\<nofx\>",
4130,"\<noob?\>",
4131,"\<noobsaibot\>",
4132,"\<nordrassil\>",
4133,"\<norgannon\>",
4134,"\<normanbates\>",
4135,"\<northrend\>",
4136,"\<norway\>",
4137,"\<notoriousbig\>",
4138,"\<nova\>",
4139,"\<nvidia\>",
4140,"\<o.*bloom\>",
4141,"\<obiwan",
4142,"\<odee\>",
4143,"\<odeee\>",
4144,"\<odisse\>",
4145,"\<ogath\>",
