40,4318,392,1,3,1,2,1,1,1,4,1,0,1,2,2,3,0,0,"",1,1,
41,4318,394,1,3,1,2,1,1,1,4,1,0,1,2,2,3,0,0,"",1,1,
42,4318,395,1,3,1,2,1,1,1,4,1,0,1,2,2,3,0,0,"",1,1,
43,4318,496,1,3,1,2,1,1,1,4,1,0,1,2,2,3,0,0,"",1,1,
44,4318,514,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
45,4318,515,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
46,4318,592,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
47,4318,593,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
48,4318,594,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
49,4318,595,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
50,4318,600,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
51,4318,601,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
52,4318,603,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
53,4318,640,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
54,4318,641,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
55,4318,642,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
56,4318,648,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
57,4318,649,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
58,4318,769,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,2,
59,4318,770,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,2,
60,4318,776,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
61,4318,777,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
62,4318,778,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
63,4318,785,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,1,
64,4318,786,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,1,
65,4318,787,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
66,4318,788,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,1,
67,4318,801,1,2,1,1,1,1,1,4,0,0,2,2,2,3,0,0,"0,3",1,1,
68,4318,802,1,2,1,1,1,1,1,4,0,0,2,2,2,3,0,0,"0,3",1,1,
69,4318,803,1,2,1,1,1,1,1,4,0,0,2,2,2,3,0,0,"0,3",1,1,
70,4318,810,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
71,4318,811,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
72,4318,815,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
73,4318,816,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,2,
74,4318,817,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,2,
75,4318,818,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
76,4318,274,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
77,4318,372,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
78,4318,373,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
79,4318,374,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
80,4318,375,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
81,4318,377,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
82,4318,381,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
83,4318,390,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
84,4318,391,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
85,4318,652,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
86,4318,790,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
87,4318,791,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
88,4318,794,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,1,
89,4318,795,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,1,
90,4318,796,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
91,4318,797,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
92,4318,798,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
93,4318,799,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
94,4318,804,1,2,1,1,1,1,1,4,0,0,2,2,2,3,0,0,"0,3",1,1,
95,4318,805,1,2,1,1,1,1,1,4,0,0,2,2,2,2,0,0,"0,3",1,1,
96,4318,808,1,2,1,1,1,1,1,4,0,0,2,2,2,3,0,0,"0,3",1,1,
97,4318,813,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,1,
98,4098,20825,1,1,1,1,0,0,0,1,0,0,1,1,1,3,0,1,"",1,1,
99,4098,18790,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
100,4098,20813,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
101,4098,20040,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
121,4818,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"",1,1,
122,4098,16720,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
123,4098,22881,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
124,4170,16,1,2,1,1,1,0,0,4,1,0,1,2,2,3,0,0,"",1,1,
125,4131,39184,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"",1,1,
126,21299,35362,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"",1,1,
141,4098,16962,1,1,1,1,0,0,0,1,0,0,1,1,1,3,0,1,"",1,1,
154,4318,824,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
162,4098,16752,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
163,4139,9511,2,3,1,2,1,1,1,4,1,1,2,3,3,3,0,0,"",1,1,
164,4098,19543,1,1,1,1,0,0,0,1,0,0,1,1,1,3,0,1,"",1,1,
165,4098,20068,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
167,4098,20042,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
168,65535,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,"",1,1,
169,65535,1,1,2,1,1,1,0,1,4,0,0,2,2,2,3,0,0,"",1,1,
170,65535,2,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
186,4098,22884,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
187,32902,9570,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,"",1,1,
206,4318,834,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,2,
207,4098,19558,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
208,4318,833,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,2,
209,4318,819,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,2,
226,15677,32,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
246,4098,20048,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
266,4098,16722,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
267,4098,17206,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
286,4098,17207,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
306,4318,65,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",0,2,
326,4098,19017,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
346,4098,20072,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
366,4318,806,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"0,3",1,1,
386,4318,64,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
406,32902,9586,0,0,1,0,0,1,0,1,0,0,1,0,0,4,1,0,"",1,1,
426,4318,69,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
446,32902,9602,2,2,1,0,0,1,0,4,1,1,2,0,0,4,0,0,"",1,1,
466,4098,22580,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
486,4098,21835,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
487,4098,20074,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
506,32902,4402,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,"",1,1,
526,4098,19049,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
527,4098,19024,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
529,4098,23649,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
530,4098,20550,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,"",1,1,
531,4098,23392,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
532,4318,389,1,3,1,2,1,1,1,4,1,0,1,2,2,3,0,0,"",1,1,
533,32902,28961,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"",1,1,
534,4153,25344,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"",1,1,
546,32902,9618,2,2,1,0,0,1,0,4,1,1,2,0,0,4,0,0,"",1,1,
547,32902,10130,2,2,1,0,0,1,0,4,1,1,2,0,0,4,0,0,"",1,1,
566,4098,19022,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
586,4098,24139,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
606,4318,249,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
626,4318,241,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
647,4318,320,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
648,4318,321,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
649,4318,322,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
650,4318,323,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
651,4318,325,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
652,4138,331,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
653,4318,332,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
654,4318,333,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
655,4318,192,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
656,4318,193,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
657,4318,194,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
658,4318,78,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
659,4318,73,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
661,4318,66,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
662,4318,205,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
666,4098,23885,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
667,4098,21837,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
668,6346,64,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",1,1,
669,4098,19273,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
670,4098,21839,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
671,4318,545,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,1,
672,4098,23895,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
673,4098,21869,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
676,4318,145,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
677,4098,23887,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
678,4318,242,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
679,4318,146,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
680,4098,19276,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
681,4098,21867,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
682,4318,914,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
683,4098,23394,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
684,4098,19308,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,2,
685,4318,657,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
686,4318,656,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
687,4318,913,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
688,4098,28994,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
689,4098,28997,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,1,"",1,1,
690,4318,153,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
691,4318,665,3,3,1,3,1,1,1,4,1,1,3,3,3,4,0,0,"",0,2,
