225,"Water Purity - Silverpine",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
226,"Spring Well",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
243,"Temple of the Moon Fountain",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
263,"Jintha'Alor Altar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
264,"Pirate Ship Bilge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
283,"Equinex Monolith",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
303,"Witherbark Village",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
304,"Shadra'Alor Altar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
323,"Sandsorrow Watch Water Hole",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
343,"Hatetalon Stones",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
363,"Echeyakee's Lair",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
383,"The Dead Tree",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
403,"Makeshift Helipad",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
423,"Circle of Aquementas",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
424,"Sanctum of the Fallen God",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
443,"the First Tide Pool",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
444,"the Second Tide Pool",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
445,"the Third Tide Pool",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
446,"the Fourth Tide Pool",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
463,"Gorishi Hive Hatchery",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
483,"Miblon Snarltooth",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
503,"Gadgetzan Graveyard",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
523,"the ruins of Irontree Woods",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
543,"Black Forge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
563,"Golakka Crater",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
583,"Tomb of the Seven",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
603,"Flat Un'Goro Rock",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
604,"Preserved Threshadon Carcass",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
623,"Black Anvil",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
643,"Gorishi Silithid Crystal",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
644,"Corrupted Moonwell",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
663,"Alchemy Lab",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
683,"Unforged Seal of Ascension",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
703,"Auberdine Moonwell",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
704,"Blackwood Furbolg North Bonfire",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
705,"Cliffspring River Waterfall",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
723,"Fire Plume Ridge Hot Spot",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
743,"Urok's Tribute Pile",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
763,"Andorhal Silo Temporal Rift",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
783,"Stone of Shy-Rotam",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
803,"Sacred Fire of Life",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
804,"Scarlet Crusade Forward Camp",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
805,"Andorhal Tower",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
823,"Scholomance Viewing Room",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
843,"the Jaedenar Corrupt Moon Well",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
863,"Umi's Friend",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
883,"Moonwell",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
903,"Fire Plume Ridge Lava Lake",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
923,"the crate in the center of the Northridge Lumber Mill",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
943,"Moonkin Stone",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
944,"Darrowshire Town Square",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
963,"Bright Light Beam",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
983,"Mark of Detonation",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1003,"Cliffspring Falls Cave Mouth",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1004,"Dreadmist Peak Pool",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1023,"The Dead Goliaths",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1043,"Shrine of Remulos",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1063,"Foulweald Totem Mound",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1083,"Dire Pool",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1103,"Maraudon Portal",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1123,"Horde Globe of Scrying",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1143,"Eastern Crater",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1144,"Western Crater",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1145,"Snowfall Graveyard",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1163,"Alliance Globe of Scrying",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1164,"Dun Baldar Courtyard",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1165,"Frostwolf Keep Courtyard",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1183,"Snowfall Graveyard",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1184,"East Crater",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1185,"West Crater",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1203,"Orange Crystal Pool",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1223,"Onyxia's Flame Breath",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1243,"Kroshius' Remains",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1263,"Pedestal of Immol'thar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1264,"Circle of Dark Summoning",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1283,"The Great Ossuary",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1284,"Terrordale Haunting Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1303,"Aerie Peak Town Center",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1323,"Uther's Tomb Statue",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1324,"Grom's Monument",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1343,"Pagle's Pointe",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1344,"Altar of Zanza",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1345,"Southshore",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1346,"Bones of Grakkarond",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1347,"Forsaken Stink Bomb",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1348,"Drop-Off Point",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1349,"Swirling Maelstrom",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1350,"High Chief Winterfall's Cave",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1351,"Firework Launcher",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1352,"Cluster Launcher",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1353,"Greater Moonlight",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1354,"Voone's Chamber",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1355,"Alzzin's Chamber",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1356,"The Crimson Throne",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1357,"Ras Frostwhisper's Chamber",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1358,"The Beast's Chamber",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1359,"Haunted Locus",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1360,"Blackrock Depths Arena",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1361,"[PH] Crystal Corpse",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1362,"Icebellow Anvil",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1364,"Consecrated Earth",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1365,"Midsummer Bonfire",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
1366,"Maypole",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
