31,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7433,0,0.000000,"Beastslaying +4",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
32,2,0,0.000000,2,0.000000,0.000000,2,0.000000,0.000000,0,0,0.000000,"Scope (+2 Damage)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
33,2,0,0.000000,3,0.000000,0.000000,3,0.000000,0.000000,0,0,0.000000,"Scope (+3 Damage)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
34,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7217,0,0.000000,"Counterweight +3% Attack Speed",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
35,1,0,0.000000,20,0.000000,0.000000,20,0.000000,0.000000,5760,0,0.000000,"Mind Numbing Poison",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,26,1,
36,1,0,0.000000,15,0.000000,0.000000,15,0.000000,0.000000,6297,0,0.000000,"Enchant: Fiery Blaze",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
37,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7219,0,0.000000,"Weapon Chain - Immune Disarm",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
38,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7427,0,0.000000,"Defense Skill +3",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
39,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0.000000,"Sharpened +1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
40,2,0,0.000000,2,0.000000,0.000000,2,0.000000,0.000000,0,0,0.000000,"Sharpened +2",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,28,0,
41,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7419,0,0.000000,"Health +5",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
42,1,0,0.000000,10,0.000000,0.000000,30,0.000000,0.000000,6647,0,0.000000,"Poison (Instant 20)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,26,1,
43,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,9784,0,0.000000,"Iron Spike (8-12)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
44,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7445,0,0.000000,"Absorption (10)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
63,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7446,0,0.000000,"Absorption (25)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
64,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7450,0,0.000000,"Spirit +3",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
65,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7452,0,0.000000,"+1 All Resistances",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
66,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7455,0,0.000000,"Stamina +1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
67,2,0,0.000000,1,0.000000,0.000000,1,0.000000,0.000000,0,0,0.000000,"+1 Damage",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
68,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7464,0,0.000000,"+1 Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
69,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7465,0,0.000000,"+2 Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
70,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7466,0,0.000000,"+3 Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
71,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7477,0,0.000000,"+1 Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
72,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7478,0,0.000000,"+2 Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
73,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7479,0,0.000000,"+3 Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
74,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7471,0,0.000000,"+1 Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
75,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7472,0,0.000000,"+2 Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
76,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7473,0,0.000000,"+3 Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
77,2,0,0.000000,2,0.000000,0.000000,2,0.000000,0.000000,0,0,0.000000,"+2 Damage",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
78,2,0,0.000000,3,0.000000,0.000000,3,0.000000,0.000000,0,0,0.000000,"+3 Damage",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
79,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7468,0,0.000000,"+1 Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
80,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7469,0,0.000000,"+2 Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
81,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7470,0,0.000000,"+3 Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
82,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7474,0,0.000000,"+1 Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
83,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7475,0,0.000000,"+2 Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
84,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7476,0,0.000000,"+3 Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
85,4,0,0.000000,3,0.000000,0.000000,3,0.000000,0.000000,0,0,0.000000,"+3 Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
86,4,0,0.000000,8,0.000000,0.000000,8,0.000000,0.000000,0,0,0.000000,"+8 Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
87,4,0,0.000000,12,0.000000,0.000000,12,0.000000,0.000000,0,0,0.000000,"+12 Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
88,0,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0.000000,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323196,0,0,
89,4,0,0.000000,16,0.000000,0.000000,16,0.000000,0.000000,0,0,0.000000,"+16 Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
90,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7490,0,0.000000,"+4 Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
91,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7491,0,0.000000,"+5 Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
92,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7492,0,0.000000,"+6 Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
93,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7493,0,0.000000,"+7 Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
94,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7494,0,0.000000,"+4 Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
95,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7495,0,0.000000,"+5 Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
96,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7496,0,0.000000,"+6 Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
97,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7497,0,0.000000,"+7 Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
98,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7498,0,0.000000,"+4 Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
99,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7499,0,0.000000,"+5 Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
100,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7500,0,0.000000,"+6 Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
101,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7501,0,0.000000,"+7 Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
102,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7502,0,0.000000,"+4 Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
103,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7503,0,0.000000,"+5 Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
104,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7504,0,0.000000,"+6 Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
105,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7505,0,0.000000,"+7 Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
106,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7506,0,0.000000,"+4 Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
107,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7507,0,0.000000,"+5 Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
108,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7508,0,0.000000,"+6 Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
109,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7509,0,0.000000,"+7 Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
110,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7511,0,0.000000,"+1 Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
111,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7513,0,0.000000,"+1 Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
112,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7514,0,0.000000,"+2 Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
113,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7515,0,0.000000,"+3 Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
114,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7516,0,0.000000,"+3 Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
115,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7517,0,0.000000,"+4 Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
116,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7518,0,0.000000,"+5 Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
117,2,0,0.000000,4,0.000000,0.000000,4,0.000000,0.000000,0,0,0.000000,"+4 Damage",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
118,2,0,0.000000,5,0.000000,0.000000,5,0.000000,0.000000,0,0,0.000000,"+5 Damage",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
119,2,0,0.000000,6,0.000000,0.000000,6,0.000000,0.000000,0,0,0.000000,"+6 Damage",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
120,2,0,0.000000,7,0.000000,0.000000,7,0.000000,0.000000,0,0,0.000000,"+7 Damage",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
121,4,0,0.000000,20,0.000000,0.000000,20,0.000000,0.000000,0,0,0.000000,"+20 Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
122,4,0,0.000000,24,0.000000,0.000000,24,0.000000,0.000000,0,0,0.000000,"+24 Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
123,4,0,0.000000,28,0.000000,0.000000,28,0.000000,0.000000,0,0,0.000000,"+28 Armor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
124,1,0,0.000000,100,0.000000,0.000000,100,0.000000,0.000000,8253,0,0.000000,"Flametongue Totem 1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,32,7,
125,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7520,0,0.000000,"Sword Skill +1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
126,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7522,0,0.000000,"Sword Skill +2",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
127,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7523,0,0.000000,"Sword Skill +3",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
128,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7524,0,0.000000,"Sword Skill +4",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
129,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7525,0,0.000000,"Sword Skill +5",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
130,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7526,0,0.000000,"Sword Skill +6",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
131,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7527,0,0.000000,"Sword Skill +7",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
132,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7529,0,0.000000,"Two-Handed Sword Skill +1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
133,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7561,0,0.000000,"Two-Handed Sword Skill +2",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
134,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7562,0,0.000000,"Two-Handed Sword Skill +3",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
135,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7563,0,0.000000,"Two-Handed Sword Skill +4",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
136,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7564,0,0.000000,"Two-Handed Sword Skill +5",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
137,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7565,0,0.000000,"Two-Handed Sword Skill +6",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
138,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7566,0,0.000000,"Two-Handed Sword Skill +7",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
139,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7532,0,0.000000,"Mace Skill +1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
140,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7543,0,0.000000,"Mace Skill +2",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
141,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7544,0,0.000000,"Mace Skill +3",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
142,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7545,0,0.000000,"Mace Skill +4",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
143,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7546,0,0.000000,"Mace Skill +5",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
144,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7547,0,0.000000,"Mace Skill +6",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
145,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7548,0,0.000000,"Mace Skill +7",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
146,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7533,0,0.000000,"Two-Handed Mace Skill +1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
147,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7555,0,0.000000,"Two-Handed Mace Skill +2",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
148,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7556,0,0.000000,"Two-Handed Mace Skill +3",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
149,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7557,0,0.000000,"Two-Handed Mace Skill +4",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
150,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7558,0,0.000000,"Two-Handed Mace Skill +5",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
151,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7559,0,0.000000,"Two-Handed Mace Skill +6",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
152,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7560,0,0.000000,"Two-Handed Mace Skill +7",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
153,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7530,0,0.000000,"Axe Skill +1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
154,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7537,0,0.000000,"Axe Skill +2",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
155,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7538,0,0.000000,"Axe Skill +3",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
156,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7539,0,0.000000,"Axe Skill +4",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
157,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7540,0,0.000000,"Axe Skill +5",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
158,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7541,0,0.000000,"Ase Skill +6",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
159,3,0,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7542,0,0.000000,"Axe Skill +7",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,0,0,
