286,0,-6053.729980,-2954.629883,213.686005,10.000000,0.000000,0.000000,0.000000,0.000000,
324,0,-5161.330078,939.622986,258.287994,10.000000,0.000000,0.000000,0.000000,0.000000,
342,0,-9029.173828,-608.328857,56.467899,30.000000,0.000000,0.000000,0.000000,0.000000,
362,0,-10429.434570,-3828.840820,-31.629646,150.000000,0.000000,0.000000,0.000000,0.000000,
382,0,-8681.400391,434.438995,99.259003,7.000000,0.000000,0.000000,0.000000,0.000000,
446,0,-10162.700195,-3998.649902,-107.977997,11.000000,0.000000,0.000000,0.000000,0.000000,
482,0,-8932.780273,-1986.400024,139.904999,12.000000,0.000000,0.000000,0.000000,0.000000,
523,0,-4858.270020,785.030029,241.059998,12.000000,0.000000,0.000000,0.000000,0.000000,
562,0,-9465.580078,16.847200,65.920998,30.000000,0.000000,0.000000,0.000000,0.000000,
610,0,2925.179932,-820.544983,161.634003,8.000000,0.000000,0.000000,0.000000,0.000000,
612,0,2877.979980,-839.267029,163.048996,6.000000,0.000000,0.000000,0.000000,0.000000,
614,0,2859.729980,-824.909973,162.082993,8.000000,0.000000,0.000000,0.000000,0.000000,
682,0,-9219.370117,-2149.939941,70.606003,30.000000,0.000000,0.000000,0.000000,0.000000,
702,0,-9023.259766,892.398010,33.509602,7.000000,0.000000,0.000000,0.000000,0.000000,
704,0,-9020.089844,880.502014,151.576004,7.000000,0.000000,0.000000,0.000000,0.000000,
707,0,-10517.000000,-1158.390015,39.054199,30.000000,0.000000,0.000000,0.000000,0.000000,
708,0,-854.546997,-576.314026,18.465900,0.000000,56.189999,27.530001,28.530001,4.712000,
710,0,-5601.459961,-530.747009,395.483002,35.000000,0.000000,0.000000,0.000000,0.000000,
712,0,-5390.180176,-2953.929932,322.029999,36.000000,0.000000,0.000000,0.000000,0.000000,
713,0,-3823.060059,-834.526001,18.278900,30.000000,0.000000,0.000000,0.000000,0.000000,
719,0,2266.679932,245.992996,44.414501,30.000000,0.000000,0.000000,0.000000,0.000000,
720,0,511.536011,1638.630005,75.417297,50.000000,0.000000,0.000000,0.000000,0.000000,
721,0,-4.944440,-934.909973,62.468601,0.000000,24.559999,25.719999,11.580000,5.829000,
802,0,-3752.810059,-851.557983,10.115300,20.000000,0.000000,0.000000,0.000000,0.000000,
803,0,-3668.340088,-823.838989,9.899150,12.000000,0.000000,0.000000,0.000000,0.000000,
844,0,-10487.299805,-3256.870117,39.896400,30.000000,0.000000,0.000000,0.000000,0.000000,
862,0,-14457.000000,496.450012,39.139198,28.000000,0.000000,0.000000,0.000000,0.000000,
902,0,-6606.479980,-3762.189941,266.910004,12.000000,0.000000,0.000000,0.000000,0.000000,
1042,0,357.220001,-2106.090088,121.838997,60.000000,0.000000,0.000000,0.000000,0.000000,
1103,0,-14468.000000,457.513000,15.982200,2.000000,0.000000,0.000000,0.000000,0.000000,
1104,0,-5096.759766,750.205017,260.549988,2.000000,0.000000,0.000000,0.000000,0.000000,
1125,0,-8561.540039,823.382996,106.518997,3.000000,0.000000,0.000000,0.000000,0.000000,
1205,0,-295.639008,-3460.679932,193.884003,14.000000,0.000000,0.000000,0.000000,0.000000,
1426,0,-11204.500000,-2730.610107,14.897200,2.000000,0.000000,0.000000,0.000000,0.000000,
1427,0,-11079.700195,-2855.639893,10.691100,2.000000,0.000000,0.000000,0.000000,0.000000,
1428,0,-11208.099609,-2960.479980,9.214490,2.000000,0.000000,0.000000,0.000000,0.000000,
1429,0,-11337.400391,-2848.929932,9.344040,2.000000,0.000000,0.000000,0.000000,0.000000,
1446,0,-11185.099609,-2834.629883,116.473999,2.000000,0.000000,0.000000,0.000000,0.000000,
1466,0,-7176.629883,-937.666992,170.205994,13.000000,0.000000,0.000000,0.000000,0.000000,
1468,0,-7518.189941,-1239.130005,287.243011,10.000000,0.000000,0.000000,0.000000,0.000000,
1506,0,-7921.140137,-2604.179932,223.345993,8.000000,0.000000,0.000000,0.000000,0.000000,
1606,0,-6657.350098,-2157.100098,264.132996,30.000000,0.000000,0.000000,0.000000,0.000000,
1646,0,-907.864990,-3534.239990,83.787804,30.000000,0.000000,0.000000,0.000000,0.000000,
2146,0,16299.200195,16277.299805,73.972298,0.000000,41.279999,4.667000,9.306000,0.000000,
2173,0,-8346.459961,514.031006,96.598900,10.000000,0.000000,0.000000,0.000000,0.000000,
2175,0,-4840.259766,-1330.459961,508.171997,10.000000,0.000000,0.000000,0.000000,0.000000,
2214,0,3237.459961,-4060.600098,112.010002,0.000000,10.000000,10.000000,10.000000,0.000000,
2216,0,3392.459961,-3396.770020,143.072998,0.000000,22.830000,8.083000,34.689999,0.000000,
2217,0,3392.560059,-3361.780029,142.802002,0.000000,27.940001,7.083000,35.189999,0.000000,
2246,0,1757.260010,-1165.930054,59.602501,20.000000,0.000000,0.000000,0.000000,0.000000,
2248,0,1855.130005,-1569.219971,59.182499,20.000000,0.333300,0.333300,0.333300,0.000000,
2250,0,1462.130005,-1864.020020,58.702801,20.000000,0.333300,0.333300,0.333300,0.000000,
2252,0,1668.119995,-2282.560059,59.222099,20.000000,0.000000,0.000000,0.000000,0.000000,
2387,0,-9897.209961,-3725.090088,24.667101,15.000000,0.000000,0.000000,0.000000,0.000000,
2412,0,97.431999,-176.274002,127.865997,0.000000,10.560000,16.500000,22.170000,5.253000,
2413,0,544.830017,-1079.949951,109.494003,0.000000,12.170000,19.059999,12.060000,3.822000,
2532,0,-8768.080078,409.204987,103.920998,0.000000,8.806000,4.306000,7.806000,2.251000,
2567,0,1282.050049,-2548.729980,85.399399,0.000000,10.560000,13.030000,21.670000,0.471200,
2626,0,1756.790039,-1200.150024,60.735199,20.000000,0.000000,0.000000,0.000000,0.000000,
2627,0,1723.319946,-1198.380005,60.009602,20.000000,0.000000,0.000000,0.000000,0.000000,
2628,0,1723.099976,-1166.709961,59.577499,20.000000,0.000000,0.000000,0.000000,0.000000,
2629,0,1879.598511,-1546.082642,59.030109,20.000000,0.000000,0.000000,0.000000,0.000000,
2630,0,1903.000000,-1570.260010,59.703499,20.000000,0.000000,0.000000,0.000000,0.000000,
2631,0,1878.079956,-1593.739990,59.473900,20.000000,0.000000,0.000000,0.000000,0.000000,
2632,0,1487.030029,-1840.910034,58.667500,20.000000,0.000000,0.000000,0.000000,0.000000,
2633,0,1510.459961,-1863.239990,59.105999,20.000000,0.000000,0.000000,0.000000,0.000000,
2634,0,1485.609985,-1888.689941,59.090199,20.000000,0.000000,0.000000,0.000000,0.000000,
2635,0,1681.116821,-2250.931885,59.021118,20.000000,0.000000,0.000000,0.000000,0.000000,
2636,0,1712.750000,-2263.280029,64.088898,20.000000,0.000000,0.000000,0.000000,0.000000,
2637,0,1700.250000,-2295.360107,58.984600,20.000000,0.000000,0.000000,0.000000,0.000000,
2647,0,2841.810059,-1544.520020,190.516006,7.000000,0.000000,0.000000,0.000000,0.000000,
2706,0,2964.560059,-2712.889893,98.744598,10.000000,0.333300,0.333300,0.333300,0.000000,
2707,0,2980.100098,-2720.919922,99.933701,10.000000,0.277800,0.277800,0.277800,0.000000,
2726,0,1868.959961,-3223.389893,123.065002,35.000000,0.000000,0.000000,0.000000,0.000000,
2746,0,-8821.360352,633.296997,94.075798,15.000000,0.277800,0.277800,0.277800,0.000000,
2786,0,-9050.870117,445.458008,93.055801,1.000000,0.277800,0.277800,0.277800,0.000000,
3066,0,18.944799,-1448.219971,176.149994,8.000000,0.000000,0.000000,0.000000,0.000000,
3106,0,-30.053301,-1576.500000,194.453003,5.000000,0.000000,0.000000,0.000000,0.000000,
3366,0,2832.070068,-1540.479980,190.164993,7.000000,0.000000,0.000000,0.000000,0.000000,
3367,0,2843.399902,-1553.260010,190.720993,7.000000,0.000000,0.000000,0.000000,0.000000,
3528,0,-7510.870117,-1035.869995,182.951996,0.000000,3.833000,0.361100,2.056000,0.715600,
3529,0,-7512.160156,-1034.780029,177.207993,4.000000,0.000000,0.000000,0.000000,0.000000,
3530,0,-8536.179688,452.165009,104.917000,10.000000,0.333300,0.333300,0.333300,0.000000,
3547,0,1642.099976,239.843002,62.591599,13.000000,0.000000,0.000000,0.000000,0.000000,
3548,0,-4754.560059,-3313.800049,313.563995,14.000000,0.000000,0.000000,0.000000,0.000000,
3552,0,-11413.599609,1954.910034,14.240900,22.000000,0.000000,0.000000,0.000000,0.000000,
3606,0,-7514.810059,-1033.119995,163.806000,10.000000,0.000000,0.000000,0.000000,0.000000,
3690,0,-622.142029,-4582.140137,22.576099,0.000000,27.389999,27.170000,21.639999,3.194000,
3847,0,-7663.399902,-1218.369995,287.787994,3.000000,0.000000,0.000000,0.000000,0.000000,
3886,0,-12432.799805,205.169006,2.365150,18.000000,0.000000,0.000000,0.000000,0.000000,
3928,0,-11915.799805,-1236.430054,96.150200,10.000000,0.000000,0.000000,0.000000,0.000000,
3953,0,-1189.270020,-2532.189941,22.705000,0.000000,7.500000,13.500000,17.309999,0.034910,
3954,0,-811.424988,-3505.820068,73.137703,0.000000,5.167000,14.310000,16.920000,0.663200,
3991,0,1733.319946,526.473999,34.249401,35.000000,0.000000,0.000000,0.000000,0.000000,
4017,0,-10636.200195,-391.307007,101.877998,10.000000,0.000000,0.000000,0.000000,0.000000,
4026,0,-5049.339844,-818.453979,495.295013,2.000000,0.000000,0.000000,0.000000,0.000000,
4028,0,2051.360107,272.571991,57.163399,2.000000,0.000000,0.000000,0.000000,0.000000,
4029,0,-14294.299805,516.088013,8.953990,2.000000,0.000000,0.000000,0.000000,0.000000,
4030,0,-3755.104980,-775.704773,9.888010,2.000000,0.000000,0.000000,0.000000,0.000000,
4032,0,-8823.480469,540.301025,96.903603,2.000000,0.277800,0.277800,0.277800,0.000000,
4055,0,3133.149902,-3730.290039,138.658997,0.000000,10.030000,10.030000,10.030000,0.000000,
4057,0,3133.260010,-3730.840088,138.658005,0.000000,10.030000,10.030000,10.030000,0.000000,
4058,0,2298.169922,-5340.979980,90.879898,0.000000,33.500000,17.690001,24.559999,2.182000,
4092,0,-9061.929688,349.757996,93.082100,6.000000,6.000000,6.000000,6.000000,0.000000,
4094,0,-9118.959961,327.821991,93.158699,6.000000,0.000000,0.000000,0.000000,0.000000,
4095,0,-9182.620117,414.856995,89.557602,6.000000,6.000000,6.000000,6.000000,0.000000,
4096,0,-9218.129883,318.627014,73.884102,6.000000,0.000000,0.000000,0.000000,0.000000,
4098,0,-5163.250000,-645.921997,397.015015,6.000000,0.000000,0.000000,0.000000,0.000000,
4099,0,-5175.189941,-588.085022,397.988007,6.000000,0.000000,0.000000,0.000000,0.000000,
4100,0,1979.989990,305.252014,41.186501,6.000000,0.000000,0.000000,0.000000,0.000000,
4189,0,1782.199951,151.591995,-62.290298,1.000000,0.000000,0.000000,0.000000,0.000000,
4294,0,2541.943115,-4785.322266,117.451073,80.000000,0.000000,0.000000,0.000000,0.000000,
205,1,-1895.780029,-1109.040039,86.182999,15.000000,0.000000,0.000000,0.000000,0.000000,
216,1,90.100304,-1943.439941,79.472702,9.000000,0.000000,0.000000,0.000000,0.000000,
217,1,10708.799805,762.091980,1321.369995,14.000000,0.000000,0.000000,0.000000,0.000000,
218,1,9859.089844,588.760986,1300.609985,14.000000,0.000000,0.000000,0.000000,0.000000,
219,1,9556.240234,1654.770020,1299.489990,14.000000,0.000000,0.000000,0.000000,0.000000,
220,1,10675.200195,1857.449951,1324.170044,10.000000,0.000000,0.000000,0.000000,0.000000,
223,1,4508.169922,373.376007,32.512501,40.000000,0.000000,0.000000,0.000000,0.000000,
224,1,4605.569824,385.157990,31.482700,25.000000,0.000000,0.000000,0.000000,0.000000,
225,1,4558.359863,421.446014,33.742500,50.000000,0.000000,0.000000,0.000000,0.000000,
228,1,-753.596008,-2212.780029,21.540300,13.000000,0.000000,0.000000,0.000000,0.000000,
230,1,6744.979980,41.116402,47.604099,13.000000,0.000000,0.000000,0.000000,0.000000,
231,1,5996.560059,365.209991,21.866100,40.000000,0.000000,0.000000,0.000000,0.000000,
232,1,5980.169922,330.669006,21.765499,40.000000,0.000000,0.000000,0.000000,0.000000,
233,1,4916.990234,328.429993,36.767799,50.000000,0.000000,0.000000,0.000000,0.000000,
234,1,4641.189941,55.380100,66.630699,60.000000,0.000000,0.000000,0.000000,0.000000,
235,1,4554.649902,146.354004,59.502701,70.000000,0.000000,0.000000,0.000000,0.000000,
236,1,4643.379883,145.348999,57.904701,50.000000,0.000000,0.000000,0.000000,0.000000,
237,1,4504.310059,32.329601,86.491302,80.000000,0.000000,0.000000,0.000000,0.000000,
238,1,6876.279785,-486.028992,40.143600,65.000000,0.000000,0.000000,0.000000,0.000000,
239,1,3469.429932,847.619995,5.364760,12.000000,0.000000,0.000000,0.000000,0.000000,
244,1,-4456.700195,-1655.989990,86.109497,8.000000,0.000000,0.000000,0.000000,0.000000,
246,1,-4932.529785,-1596.050049,84.815697,20.000000,0.000000,0.000000,0.000000,0.000000,
257,1,4252.370117,756.973999,-23.063200,12.000000,0.000000,0.000000,0.000000,0.000000,
302,1,-3463.260010,-4123.129883,17.104300,8.000000,0.000000,0.000000,0.000000,0.000000,
303,1,-4058.750000,-2732.540039,35.330101,10.000000,0.000000,0.000000,0.000000,0.000000,
422,1,-93.161400,1691.150024,89.064903,20.000000,0.000000,0.000000,0.000000,0.000000,
442,1,-4666.520020,-2536.820068,86.967102,10.000000,0.000000,0.000000,0.000000,0.000000,
522,1,-1679.300049,-4328.959961,2.585910,4.000000,0.000000,0.000000,0.000000,0.000000,
527,1,9947.480469,2630.040039,1318.599976,10.000000,0.000000,0.000000,0.000000,0.000000,
542,1,8799.410156,969.786987,30.240900,10.000000,0.000000,0.000000,0.000000,0.000000,
709,1,-3615.489990,-4467.339844,24.314100,30.000000,0.000000,0.000000,0.000000,0.000000,
715,1,9809.049805,959.187988,1315.349976,32.000000,0.000000,0.000000,0.000000,0.000000,
716,1,6410.009766,527.034973,14.057800,32.000000,0.000000,0.000000,0.000000,0.000000,
717,1,2756.639893,-423.057007,119.387001,32.000000,0.000000,0.000000,0.000000,0.000000,
722,1,-2366.699951,-345.983002,-1.293130,30.000000,0.000000,0.000000,0.000000,0.000000,
742,1,-405.311005,-2645.290039,111.972000,30.000000,0.000000,0.000000,0.000000,0.000000,
743,1,-1051.439941,-3653.810059,31.135201,30.000000,0.000000,0.000000,0.000000,0.000000,
843,1,341.420013,-4684.700195,30.949301,30.000000,0.000000,0.000000,0.000000,0.000000,
924,1,-6773.490234,-2889.770020,15.106300,20.000000,0.000000,0.000000,0.000000,0.000000,
942,1,-4950.649902,-1625.140015,-3.015700,25.000000,0.000000,0.000000,0.000000,0.000000,
943,1,-4950.740234,-1595.140015,-3.015700,25.000000,0.000000,0.000000,0.000000,0.000000,
944,1,-4950.649902,-1567.099976,-3.015700,25.000000,0.000000,0.000000,0.000000,0.000000,
982,1,-2372.510010,-1991.640015,120.974998,35.000000,0.000000,0.000000,0.000000,0.000000,
1022,1,898.481995,922.687988,126.788002,35.000000,0.000000,0.000000,0.000000,0.000000,
1023,1,-7162.140137,-3845.949951,8.781930,20.000000,0.000000,0.000000,0.000000,0.000000,
1024,1,-4370.830078,3289.149902,23.782301,35.000000,0.000000,0.000000,0.000000,0.000000,
1025,1,-4461.919922,242.578003,45.246498,0.000000,52.669998,20.530001,14.190000,3.560000,
1387,1,4260.729980,-6273.640137,90.228897,20.000000,0.000000,0.000000,0.000000,0.000000,
1388,1,4277.580078,-6296.000000,95.576401,20.000000,0.000000,0.000000,0.000000,0.000000,
1631,1,-8280.790039,-4025.139893,-181.059006,70.000000,0.000000,0.000000,0.000000,0.000000,
1632,1,-8799.190430,-4115.160156,-199.998993,70.000000,0.000000,0.000000,0.000000,0.000000,
1667,1,-3464.709961,-4120.930176,17.098700,9.000000,0.000000,0.000000,0.000000,0.000000,
1726,1,-7286.009766,-2125.060059,-272.114014,12.000000,0.000000,0.000000,0.000000,0.000000,
1727,1,-7208.419922,-2027.089966,-271.739990,12.000000,0.000000,0.000000,0.000000,0.000000,
1728,1,-7170.020020,-1852.790039,-272.988007,12.000000,0.000000,0.000000,0.000000,0.000000,
1729,1,-7395.189941,-1735.680054,-279.763000,12.000000,0.000000,0.000000,0.000000,0.000000,
1730,1,-7449.899902,-2111.570068,-271.765991,12.000000,0.000000,0.000000,0.000000,0.000000,
1731,1,-7463.350098,-1957.640015,-272.532013,12.000000,0.000000,0.000000,0.000000,0.000000,
1732,1,-7509.580078,-1946.560059,-270.536987,12.000000,0.000000,0.000000,0.000000,0.000000,
1733,1,-7516.870117,-1829.760010,-272.647003,12.000000,0.000000,0.000000,0.000000,0.000000,
1734,1,-7594.120117,-1771.619995,-273.612000,12.000000,0.000000,0.000000,0.000000,0.000000,
1735,1,-7748.899902,-1721.140015,-271.908997,12.000000,0.000000,0.000000,0.000000,0.000000,
1736,1,-7768.609863,-1957.630005,-272.126007,12.000000,0.000000,0.000000,0.000000,0.000000,
1737,1,-7612.560059,-1930.869995,-271.828003,12.000000,0.000000,0.000000,0.000000,0.000000,
1738,1,-7952.200195,-1792.010010,-272.893005,12.000000,0.000000,0.000000,0.000000,0.000000,
1739,1,-7895.290039,-1623.619995,-269.707001,12.000000,0.000000,0.000000,0.000000,0.000000,
1740,1,-7874.180176,-1806.300049,-271.459015,12.000000,0.000000,0.000000,0.000000,0.000000,
1766,1,-7308.713379,-2001.473145,-272.450500,12.000000,0.000000,0.000000,0.000000,0.000000,
1906,1,6818.560059,-391.734985,40.123001,50.000000,0.000000,0.000000,0.000000,0.000000,
1966,1,4988.970215,547.002014,5.379290,11.000000,0.000000,0.000000,0.000000,0.000000,
2206,1,5483.899902,-749.880981,334.621002,30.000000,0.000000,0.000000,0.000000,0.000000,
2207,1,5552.089844,-683.812988,335.250000,25.000000,0.000000,0.000000,0.000000,0.000000,
2208,1,5587.020020,-784.025024,335.821991,23.000000,0.000000,0.000000,0.000000,0.000000,
2211,1,6107.620117,-4181.600098,852.322021,2.000000,0.000000,0.000000,0.000000,0.000000,
2213,1,5893.319824,-4054.830078,596.322021,2.000000,0.000000,0.000000,0.000000,0.000000,
2230,1,1818.400024,-4427.259766,-10.447800,0.000000,21.690001,11.830000,21.219999,0.576000,
2266,1,245.587006,1251.989990,210.145004,40.000000,0.000000,0.000000,0.000000,0.000000,
2267,1,-1596.160034,3145.260010,61.361801,0.000000,30.030001,30.030001,30.030001,0.000000,
2286,1,-5477.910156,-2460.320068,89.283699,20.000000,0.000000,0.000000,0.000000,0.000000,
2287,1,6687.990234,-4670.069824,723.890991,20.000000,0.000000,0.000000,0.000000,0.000000,
2327,1,5018.910156,-4563.939941,851.750000,50.000000,0.000000,0.000000,0.000000,0.000000,
2486,1,6207.500000,-152.832993,79.818497,15.000000,0.000000,0.000000,0.000000,0.000000,
2527,1,1643.359985,-4233.600098,56.155701,0.000000,12.420000,11.920000,15.060000,5.777000,
2610,1,2343.570068,-2569.000000,118.827003,30.000000,0.000000,0.000000,0.000000,0.000000,
2848,1,-4768.609863,-3752.110107,53.431702,16.000000,0.000000,0.000000,0.000000,0.000000,
2926,1,1999.150024,-1121.280029,97.353699,9.000000,0.000000,0.000000,0.000000,0.000000,
2946,1,2.005750,402.673004,101.012001,45.000000,0.000000,0.000000,0.000000,0.000000,
3133,1,-1484.069946,2617.570068,75.714401,0.000000,24.690001,15.780000,35.189999,4.538000,
3134,1,-1181.979980,2861.949951,85.258102,0.000000,31.690001,17.330000,34.189999,3.211000,
3146,1,-7180.939941,441.136993,26.544901,10.000000,0.277800,0.277800,0.277800,0.000000,
3183,1,-3730.479980,933.974976,160.973007,0.000000,9.389000,12.780000,19.670000,0.000000,
3184,1,-3981.580078,771.192993,160.962006,0.000000,10.310000,5.972000,20.219999,0.000000,
3185,1,-4028.209961,123.966003,26.810900,0.000000,9.833000,4.583000,15.690000,0.471200,
3186,1,-3837.790039,1250.229980,160.223007,0.000000,8.194000,9.083000,18.360001,0.000000,
3187,1,-3741.959961,1249.180054,160.216995,0.000000,7.861000,10.330000,18.690001,0.000000,
3189,1,-3520.649902,1068.719971,161.128006,0.000000,9.861000,11.860000,23.219999,0.000000,
3546,1,9933.940430,2500.979980,1317.819946,12.000000,0.000000,0.000000,0.000000,0.000000,
3549,1,1253.790039,-2227.520020,92.248001,15.000000,0.000000,0.000000,0.000000,0.000000,
3550,1,-959.299011,-3759.209961,4.986190,10.000000,0.000000,0.000000,0.000000,0.000000,
3551,1,-998.182983,-3822.070068,5.295400,10.000000,0.000000,0.000000,0.000000,0.000000,
3586,1,6221.839844,-1152.750000,383.230988,4.000000,0.000000,0.000000,0.000000,0.000000,
3587,1,6221.890137,-1153.000000,383.272003,5.000000,0.000000,0.000000,0.000000,0.000000,
3650,1,1422.329956,-1855.329956,135.774994,0.000000,6.583000,4.833000,6.944000,3.037000,
3654,1,1034.189941,-2087.739990,123.372002,0.000000,5.972000,9.333000,18.309999,1.588000,
3985,1,-6864.979980,731.612000,50.000000,20.000000,0.000000,0.000000,0.000000,0.000000,
3986,1,-8194.259766,-4676.439941,11.365400,30.000000,0.000000,0.000000,0.000000,0.000000,
4008,1,-8424.940430,1508.650024,32.014198,0.000000,12.140000,50.060001,35.639999,2.635000,
4010,1,-8230.400391,2005.329956,129.863007,0.000000,16.690001,31.190001,46.580002,0.925000,
4015,1,5085.819824,-5110.640137,929.979004,6.000000,0.000000,0.000000,0.000000,0.000000,
4027,1,1332.270020,-4607.669922,24.369499,2.000000,0.277800,0.277800,0.277800,0.000000,
4031,1,-7166.060059,-3917.939941,9.395580,2.000000,0.000000,0.000000,0.000000,0.000000,
4085,1,7763.328125,-4010.724365,694.280151,95.000000,0.000000,0.000000,0.000000,0.000000,
4090,1,2716.600098,1496.819946,236.828003,30.000000,0.000000,0.000000,0.000000,0.000000,
4101,1,1217.969971,-4339.299805,25.912399,6.000000,0.277800,0.277800,0.277800,0.000000,
4102,1,1169.550049,-4320.060059,20.875601,6.000000,0.333300,0.333300,0.333300,0.000000,
4103,1,-1545.390015,51.300598,5.393390,6.000000,0.277800,0.277800,0.277800,0.000000,
4104,1,9914.169922,1864.670044,1321.260010,6.000000,0.000000,0.000000,0.000000,0.000000,
4105,1,9948.009766,1932.530029,1328.699951,6.000000,0.000000,0.000000,0.000000,0.000000,
4162,1,-7142.040039,1397.920044,4.326890,4.000000,0.000000,0.000000,0.000000,0.000000,
4168,1,-7588.479980,756.806030,-16.424801,4.000000,0.000000,0.000000,0.000000,0.000000,
4299,1,-7376.839844,447.272003,4.520450,60.000000,0.000000,0.000000,0.000000,0.000000,
60,24,47.613499,-28.946199,-8.817590,7.000000,0.000000,0.000000,0.000000,0.000000,
81,28,-259.246979,137.751175,36.568306,7.000000,0.000000,0.000000,0.000000,0.000000,
83,28,254.569397,-4.322051,6.486521,8.000000,0.000000,0.000000,0.000000,0.000000,
95,30,-409.828125,-802.770813,-13.246962,9.000000,0.000000,0.000000,0.000000,0.000000,
2606,30,-723.593994,-707.598999,52.884800,0.000000,9.556000,14.060000,16.170000,5.306000,
2608,30,946.833008,-500.092010,94.929497,0.000000,8.667000,18.309999,24.309999,1.134000,
3326,30,-767.072998,-358.703003,68.657997,5.000000,5.028000,5.028000,5.028000,1.466000,
3327,30,-1221.349976,-352.877014,57.721199,5.000000,5.000000,5.000000,5.000000,0.000000,
3328,30,-1305.239990,-268.868011,92.022301,5.000000,5.000000,5.000000,5.000000,0.000000,
3329,30,213.923004,-373.737000,56.389099,5.000000,0.333300,0.333300,0.333300,0.000000,
3330,30,326.269867,-503.789063,71.143768,4.000000,0.333300,0.333300,0.333300,0.000000,
3331,30,683.106995,-129.845993,63.598301,5.000000,0.333300,0.333300,0.333300,0.000000,
194,33,-230.953003,2105.060059,79.753304,5.000000,0.000000,0.000000,0.000000,0.000000,
254,33,-236.470001,2202.419922,97.345200,5.000000,0.000000,0.000000,0.000000,0.000000,
255,33,-223.399002,2101.969971,97.389900,5.000000,0.000000,0.000000,0.000000,0.000000,
256,33,-189.005997,2145.689941,97.389900,7.000000,0.000000,0.000000,0.000000,0.000000,
2406,33,-287.071014,2175.639893,36.886101,0.000000,98.860001,185.600006,80.580002,2.880000,
2407,33,-315.990997,2179.629883,91.754204,0.000000,36.060001,182.800003,212.600006,2.897000,
2408,33,-232.371994,2077.100098,68.117699,0.000000,44.669998,123.199997,43.310001,4.311000,
2409,33,-255.272995,2035.760010,114.436996,0.000000,59.689999,228.500000,169.399994,4.328000,
2410,33,-167.091995,2104.219971,73.449699,0.000000,53.000000,114.699997,17.080000,6.021000,
2411,33,-179.729004,2079.370117,42.694500,0.000000,19.030001,162.100006,187.100006,6.091000,
503,34,39.374100,0.803469,-12.788300,8.000000,0.000000,0.000000,0.000000,0.000000,
109,35,-0.900420,16.443001,-14.236000,7.000000,0.000000,0.000000,0.000000,0.000000,
119,36,-14.362800,-393.380005,64.560501,6.000000,0.000000,0.000000,0.000000,0.000000,
121,36,-110.760002,-1009.190002,34.804401,7.000000,0.000000,0.000000,0.000000,0.000000,
3746,36,-29.554701,-374.502991,59.356201,6.000000,0.000000,0.000000,0.000000,0.000000,
226,43,-172.181000,138.979996,-66.647102,12.000000,0.000000,0.000000,0.000000,0.000000,
3766,43,-108.563004,160.914993,-79.791100,9.000000,0.000000,0.000000,0.000000,0.000000,
242,47,1936.390015,1534.469971,86.876900,8.000000,0.000000,0.000000,0.000000,0.000000,
262,47,2019.729980,2004.599976,61.687401,15.000000,0.000000,0.000000,0.000000,0.000000,
462,47,2107.719971,1823.770020,79.969597,10.000000,0.000000,0.000000,0.000000,0.000000,
463,47,2165.750000,1944.750000,61.463501,15.000000,0.000000,0.000000,0.000000,0.000000,
259,48,-148.632996,121.080002,-33.414101,12.000000,0.000000,0.000000,0.000000,0.000000,
283,48,-527.658020,321.109009,-50.258400,20.000000,0.000000,0.000000,0.000000,0.000000,
