57,1,8701.509766,991.369995,14.210000,"Fishing Village, Teldrassil",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
58,1,3374.709961,996.969971,5.190000,"Zoram'gar Outpost, Ashenvale",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
59,30,574.210022,-46.650002,37.610001,"Dun Baldar, Alterac Valley",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
60,30,-1335.439941,-319.690002,90.660004,"Frostwolf Keep, Alterac Valley",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,3574,0,
61,1,2302.389893,-2524.550049,104.400002,"Splintertree Post, Ashenvale",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
62,1,7793.609863,-2403.469971,489.320007,"Nighthaven, Moonglade",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
63,1,7787.720215,-2404.100098,489.559998,"Nighthaven, Moonglade",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
64,1,2721.989990,-3880.639893,100.870003,"Talrendis Point, Azshara",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
65,1,6205.879883,-1949.630005,571.289978,"Talonbranch Glade, Felwood",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
66,0,931.320007,-1430.109985,64.669998,"Chillwind Camp, Western Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
67,0,2271.090088,-5340.799805,87.110001,"Light's Hope Chapel, Eastern Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
68,0,2327.409912,-5286.890137,81.779999,"Light's Hope Chapel, Eastern Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,3574,0,
69,1,7470.390137,-2123.379883,492.339996,"Moonglade",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
70,0,-7504.029785,-2187.540039,165.529999,"Flame Crest, Burning Steppes",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
71,0,-8364.610352,-2738.350098,185.460007,"Morgan's Vigil, Burning Steppes",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
72,1,-6811.390137,836.739990,49.810001,"Cenarion Hold, Silithus",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
73,1,-6761.830078,772.030029,88.910004,"Cenarion Hold, Silithus",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
74,0,-6552.589844,-1168.270020,309.309998,"Thorium Point, Searing Gorge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
75,0,-6554.930176,-1100.050049,309.570007,"Thorium Point, Searing Gorge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
76,0,-635.260010,-4720.500000,5.380000,"Revantusk Village, The Hinterlands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
77,1,-2380.669922,-1882.670044,95.849998,"Camp Taurajo, The Barrens",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
78,0,3133.310059,-3399.929932,139.529999,"Naxxramas",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
79,1,-6113.819824,-1142.699951,-187.630005,"Marshal's Refuge, Un'Goro Crater",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,541,
80,1,-894.590027,-3773.010010,11.480000,"Ratchet, The Barrens",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,541,
81,131074,0.000000,0.000000,0.000000,"Filming",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
84,0,2998.709961,-3050.100098,117.190002,"Plaguewood Tower, Eastern Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,17660,17660,
85,0,3109.310059,-4285.129883,109.449997,"Northpass Tower, Eastern Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,3574,541,
86,0,2499.229980,-4742.850098,93.500000,"Eastwall Tower, Eastern Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,3574,541,
87,0,1857.560059,-3658.469971,143.729996,"Crown Guard Tower, Eastern Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,3574,541,
