8,1,1,8613220982066067100000000000000000.000000,35521606,2490272,0,3,0,
8,1,2,8613220982066067100000000000000000.000000,35521606,2490272,0,4,0,
8,1,3,8613220982066067100000000000000000.000000,35521606,2490272,0,5,0,
8,1,4,8613220982066067100000000000000000.000000,35521606,2490272,0,6,0,
2,1,0,0.000000,0,0,0,0,0,
5,1,0,8613220982066067100000000000000000.000000,131664,2445512,0,2,0,
5,1,1,8613220982066067100000000000000000.000000,131664,2445512,0,2,0,
5,1,3,8613220982066067100000000000000000.000000,131664,2445512,0,2,0,
5,1,4,8613220982066067100000000000000000.000000,131664,2445512,0,2,0,
5,1,6,8613220982066067100000000000000000.000000,131664,2445512,0,2,0,
5,1,7,8613220982066067100000000000000000.000000,131664,2445512,0,2,0,
5,0,0,-107374176.000000,-858993460,-858993460,2,2,0,
5,0,1,-107374176.000000,-858993460,-858993460,2,2,0,
5,0,2,-107374176.000000,-858993460,-858993460,2,0,0,
5,0,3,-107374176.000000,-858993460,-858993460,3,0,0,
5,0,4,-107374176.000000,-858993460,-858993460,4,0,0,
5,0,5,-107374176.000000,-858993460,-858993460,2,2,0,
5,0,6,-107374176.000000,-858993460,-858993460,3,2,0,
5,0,7,-107374176.000000,-858993460,-858993460,4,2,0,
5,0,8,-107374176.000000,-858993460,-858993460,2,2,0,
5,0,9,-107374176.000000,-858993460,-858993460,3,2,0,
5,0,10,-107374176.000000,-858993460,-858993460,2,0,0,
5,0,11,-107374176.000000,-858993460,-858993460,3,0,0,
5,0,12,-107374176.000000,-858993460,-858993460,2,2,0,
5,0,13,-107374176.000000,-858993460,-858993460,3,2,0,
5,0,14,-107374176.000000,-858993460,-858993460,2,2,0,
5,0,15,-107374176.000000,-858993460,-858993460,3,2,0,
5,0,16,-107374176.000000,-858993460,-858993460,4,2,0,
1,1,1,8613220982066067100000000000000000.000000,132302,2445512,0,2,0,
1,1,2,8613220982066067100000000000000000.000000,132302,2445512,0,3,0,
1,1,3,8613220982066067100000000000000000.000000,132302,2445512,0,4,0,
1,1,4,8613220982066067100000000000000000.000000,132302,2445512,0,5,0,
1,1,5,8613220982066067100000000000000000.000000,132302,2445512,0,6,0,
1,1,6,8613220982066067100000000000000000.000000,132302,2445512,0,7,0,
2,1,1,8613220982066067100000000000000000.000000,132302,2445512,0,2,0,
2,1,2,8613220982066067100000000000000000.000000,132302,2445512,0,3,0,
2,1,3,8613220982066067100000000000000000.000000,132302,2445512,0,4,0,
2,1,4,8613220982066067100000000000000000.000000,132302,2445512,0,5,0,
2,1,5,8613220982066067100000000000000000.000000,132302,2445512,0,6,0,
2,1,6,8613220982066067100000000000000000.000000,132302,2445512,0,7,0,
6,1,0,-107374176.000000,-858993460,-858993460,0,0,0,
6,1,1,-107374176.000000,-858993460,-858993460,0,0,2,
6,1,2,-107374176.000000,-858993460,-858993460,0,0,3,
6,1,3,-107374176.000000,-858993460,-858993460,0,0,4,
8,0,1,0.000000,0,1960,0,3,0,
8,0,3,0.000000,0,1960,0,5,0,
8,0,4,0.000000,0,1960,0,6,0,
8,0,0,0.000000,0,1960,0,2,0,
3,1,1,8613220982066067100000000000000000.000000,12062076,2489664,0,2,0,
3,1,2,8613220982066067100000000000000000.000000,12062076,2489664,0,3,0,
3,1,3,8613220982066067100000000000000000.000000,12062076,2489664,0,4,0,
3,1,4,8613220982066067100000000000000000.000000,12062076,2489664,0,5,0,
3,1,5,8613220982066067100000000000000000.000000,12062076,2489664,0,6,0,
6,1,4,-107374176.000000,-858993460,-858993460,0,0,5,
7,1,1,8613220982066067100000000000000000.000000,394024,2445512,0,0,2,
7,1,6,8613220982066067100000000000000000.000000,394024,2445512,0,0,7,
7,1,2,8613220982066067100000000000000000.000000,394024,2445512,0,0,3,
7,1,5,8613220982066067100000000000000000.000000,394024,2445512,0,0,6,
7,1,4,8613220982066067100000000000000000.000000,394024,2445512,0,0,5,
7,1,3,8613220982066067100000000000000000.000000,394024,2445512,0,0,4,
8,0,5,8613220982066067100000000000000000.000000,394238,2445528,0,2,0,
8,0,6,8613220982066067100000000000000000.000000,394238,2445528,0,3,0,
8,0,7,8613220982066067100000000000000000.000000,459480,2445528,0,4,0,
8,0,8,8613220982066067100000000000000000.000000,459480,2445528,0,5,0,
8,0,9,8613220982066067100000000000000000.000000,459480,2445528,0,6,0,
8,0,10,8613220982066067100000000000000000.000000,459480,2445528,0,4,0,
8,1,5,8613220982066067100000000000000000.000000,35521606,2490272,0,7,0,
