74,"of Defense",112,0,0,0.000000,0.000000,"of Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
75,"of Proficiency",176,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
76,"of Beast Slaying",190,0,0,0.000000,0.000000,"of Beast Slaying",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
77,"of Retaliation",201,0,0,0.000000,0.000000,"of Retaliation",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
78,"of Critical Strike",196,0,0,0.000000,0.000000,"of Critical Strike",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
79,"of Toughness",89,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
80,"of Quality",117,0,0,0.000000,0.000000,"of Quality",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
81,"of Proficiency",156,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
82,"of Proficiency",142,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
83,"of Proficiency",128,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
84,"of Proficiency",163,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
85,"of Proficiency",149,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
86,"of Proficiency",135,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
87,"of Proficiency",184,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
88,"of Proficiency",170,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
89,"of Defense",113,0,0,0.000000,0.000000,"of Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
90,"of Proficiency",177,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
91,"of Beast Slaying",191,0,0,0.000000,0.000000,"of Beast Slaying",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
92,"of Retaliation",202,0,0,0.000000,0.000000,"of Retaliation",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
93,"of Agility",90,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
94,"of Intellect",94,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
95,"of Spirit",98,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
96,"of Stamina",102,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
97,"of Strength",106,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
98,"of Toughness",121,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
99,"of Quality",118,0,0,0.000000,0.000000,"of Quality",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
100,"of Proficiency",157,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
101,"of Proficiency",143,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
102,"of Proficiency",129,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
103,"of Proficiency",164,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
104,"of Proficiency",150,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
105,"of Proficiency",136,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
106,"of Proficiency",185,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
107,"of Proficiency",171,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
108,"of Defense",114,0,0,0.000000,0.000000,"of Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
109,"of Proficiency",178,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
110,"of Beast Slaying",192,0,0,0.000000,0.000000,"of Beast Slaying",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
111,"of Agility",91,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
112,"of Intellect",95,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
113,"of Spirit",99,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
114,"of Stamina",103,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
115,"of Strength",107,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
116,"of Critical Strike",197,0,0,0.000000,0.000000,"of Critical Strike",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
117,"of Twain",200,188,110,0.000000,0.000000,"of Twain",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
118,"of Toughness",122,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
119,"of Quality",119,0,0,0.000000,0.000000,"of Quality",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
120,"of Proficiency",158,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
121,"of Proficiency",144,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
122,"of Proficiency",130,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
123,"of Proficiency",165,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
124,"of Proficiency",151,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
125,"of Proficiency",137,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
126,"of Proficiency",186,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
127,"of Proficiency",172,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
128,"of Defense",115,0,0,0.000000,0.000000,"of Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
129,"of Proficiency",179,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
130,"of Beast Slaying",193,0,0,0.000000,0.000000,"of Beast Slaying",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
131,"of Retaliation",204,0,0,0.000000,0.000000,"of Retaliation",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
132,"of Agility",92,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
133,"of Intellect",96,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
134,"of Spirit",100,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
135,"of Stamina",104,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
136,"of Strength",108,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
137,"of Toughness",123,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
138,"of Quality",120,0,0,0.000000,0.000000,"of Quality",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
139,"of Proficiency",159,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
140,"of Proficiency",145,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
141,"of Proficiency",131,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
142,"of Proficiency",166,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
143,"of Proficiency",152,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
144,"of Proficiency",138,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
145,"of Proficiency",187,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
146,"of Proficiency",173,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
147,"of Proficiency",116,0,0,0.000000,0.000000,"of Defense",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
148,"of Proficiency",180,0,0,0.000000,0.000000,"of Proficiency",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
149,"of Beast Slaying",194,0,0,0.000000,0.000000,"of Beast Slaying",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
150,"of Retaliation",205,0,0,0.000000,0.000000,"of Retaliation",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
151,"of Agility",93,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
152,"of Intellect",97,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
153,"of Spirit",101,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
154,"of Stamina",105,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
155,"of Strength",109,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
156,"of Critical Strike",198,0,0,0.000000,0.000000,"of Critical Strike",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,
167,"",343,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
168,"",349,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
171,"",358,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
172,"",363,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
173,"",368,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
174,"",350,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
175,"",354,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
176,"",359,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
177,"",364,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
178,"",369,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
179,"",351,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
180,"",355,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
181,"",360,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
182,"",365,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
183,"",370,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
184,"",353,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
185,"",356,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
186,"",361,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
187,"",366,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
188,"",371,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
189,"",352,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
190,"",357,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
191,"",362,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
192,"",367,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
193,"",372,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
194,"",344,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
195,"",346,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
196,"",345,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
197,"",347,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
198,"",348,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
207,"",383,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
210,"",384,0,0,0.000000,0.000000,"of Toughness",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
211,"",403,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
212,"",404,0,0,0.000000,0.000000,"of Agility",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
213,"",405,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
214,"",406,0,0,0.000000,0.000000,"of Intellect",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
215,"",407,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
216,"",408,0,0,0.000000,0.000000,"of Spirit",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
217,"",409,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
218,"",411,0,0,0.000000,0.000000,"of Stamina",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
219,"",410,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
220,"",412,0,0,0.000000,0.000000,"of Strength",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
227,"",74,79,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
228,"",74,82,0,0.000000,0.000000,"of the Wolf",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
229,"",75,79,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
231,"",74,80,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
232,"",75,81,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
233,"",76,80,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
234,"",76,81,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
235,"",90,81,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
236,"",76,94,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
237,"",90,95,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
238,"",75,80,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
247,"",91,95,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
248,"",90,94,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
249,"",91,94,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
250,"",91,96,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
251,"",92,96,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
252,"",92,95,0,0.000000,0.000000,"of the Falcon",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4177279,
