21,"World\Generic\Orc\Passive Doodads\Jars\JarOrc02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
22,"World\Generic\Human\Passive Doodads\SignPosts\WoodSignPointerWorn01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
25,"World\Generic\PassiveDoodads\BindStone\NewBindStone.mdx",0,0,0,0,0,0.000000,0,0,0,0,
26,"World\Generic\Human\Passive Doodads\SignPosts\WoodSignPointerNice01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
27,"World\Generic\Human\Passive Doodads\SignPosts\StoneSignPointer01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
28,"World\Generic\ActiveDoodads\Bushes\BerryBush01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
30,"World\Generic\Human\Passive Doodads\GunShop\GunShopPowderKegOpen.mdx",0,0,0,0,0,0.000000,0,0,0,0,
31,"World\Generic\Human\Passive Doodads\Crates\StormwindCrate01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
32,"World\Generic\PassiveDoodads\Barrel\Barrel01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
33,"World\Generic\Dwarf\Passive Doodads\PowderKegs\PowderKeg01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
36,"World\Generic\Human\Passive Doodads\CargoBoxes\DeadMineCargoBoxes.mdx",0,0,0,0,0,0.000000,0,0,0,0,
39,"World\Generic\Human\Passive Doodads\Chairs\GeneralChairLoEnd01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
41,"World\Generic\ActiveDoodads\Chest03\Chest03.mdx",0,1277,0,0,0,0.000000,0,0,0,0,
42,"World\Generic\PassiveDoodads\ParticleEmitters\Bubbles01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
43,"World\Generic\Human\Passive Doodads\BookStacks\GeneralBookStackTall01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
45,"World\Generic\PassiveDoodads\ParticleEmitters\Blacksmith_smoke.mdx",0,0,0,0,0,0.000000,0,0,0,0,
47,"World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowRoot03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
48,"World\Generic\ActiveDoodads\Rocks\GemRock01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
49,"World\Lordaeron\TirisfalGlade\PassiveDoodads\Graves\TirisfallGraveDirtMound01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
51,"World\Generic\PassiveDoodads\Furniture\Containers\TitanChest.mdx",0,0,0,0,0,0.000000,0,0,0,0,
52,"World\Generic\PassiveDoodads\Furniture\Containers\TitanVase01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
53,"World\Generic\PassiveDoodads\Furniture\Containers\TitanVase02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
56,"World\Generic\Dwarf\Passive Doodads\Steins\DwarvenStein02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
58,"World\Azeroth\Elwynn\PassiveDoodads\BattleGladeShield1\BattleGladeShield1.mdx",0,0,0,0,0,0.000000,0,0,0,0,
60,"World\Azeroth\Duskwood\PassiveDoodads\Bush\Pumpkin01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
63,"World\Generic\Human\Passive Doodads\Flowers\FlowersBunch02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
70,"World\Generic\Human\Passive Doodads\Weapons&Armor\HumanMace02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
90,"World\Azeroth\Stranglethorn\PassiveDoodads\Waterfall\StranglethornWaterfall01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
91,"World\Generic\Human\Passive Doodads\Chairs\GeneralMedChair01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
92,"World\Generic\Human\Passive Doodads\Chairs\GeneralChairHighEnd01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
95,"World\Generic\PassiveDoodads\ParticleEmitters\HouseSmoke.mdx",0,0,0,0,0,0.000000,0,0,0,0,
100,"World\Generic\PassiveDoodads\Lights\Candle01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
105,"World\Generic\Human\Passive Doodads\Books\BookMedium01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
107,"World\Generic\Human\Passive Doodads\BookStacks\GeneralBookStackShort01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
112,"World\Generic\Dwarf\Passive Doodads\PowderKegs\PowderKegFused.mdx",0,0,0,0,0,0.000000,0,0,0,0,
113,"World\Generic\PassiveDoodads\Crate02\Crate02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
114,"World\Generic\Human\Passive Doodads\Food&Utensils\TurkeyLeg.mdx",0,0,0,0,0,0.000000,0,0,0,0,
119,"World\Lordaeron\SilverPine\PassiveDoodads\bushes\SilverPineBush01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
124,"World\Azeroth\RedRidge\PassiveDoodads\RowBoat\RowBoat01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
130,"World\Generic\Human\Passive Doodads\WeaponRacks\GeneralWeaponrack01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
131,"World\Azeroth\Elwynn\PassiveDoodads\Catapult\Catapult.mdx",0,0,0,0,0,0.000000,0,0,0,0,
133,"World\Generic\PassiveDoodads\ParticleEmitters\SunkenFlame01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
134,"World\Azeroth\Duskwood\PassiveDoodads\Fence\RockWallRubble.mdx",0,0,0,0,0,0.000000,0,0,0,0,
137,"World\Generic\Human\Passive Doodads\BookShelves\DuskwoodBookshelf03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
138,"World\Azeroth\Westfall\PassiveDoodads\WestfallChair\WestfallChair.mdx",0,0,0,0,0,0.000000,0,0,0,0,
139,"World\Generic\Human\Passive Doodads\Statues\StatueKhadgar.mdx",0,0,0,0,0,0.000000,0,0,0,0,
148,"World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowRoot02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
150,"World\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer04.mdx",0,0,0,0,0,0.000000,0,0,0,0,
151,"World\Generic\Human\Passive Doodads\Tables\BloodyTable1.mdx",0,0,0,0,0,0.000000,0,0,0,0,
153,"World\Generic\Human\Passive Doodads\CatapultRuins\CatapultBall01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
154,"World\Generic\Human\Passive Doodads\DogHouses\DogHouse.mdx",0,0,0,0,0,0.000000,0,0,0,0,
155,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnMushroom01\ElwynnMushroom01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
156,"World\Generic\Human\Passive Doodads\Posters\MissingPoster01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
159,"World\Generic\Human\Passive Doodads\Rugs\StormwindRug01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
163,"World\Generic\Human\Passive Doodads\Scrolls\ScrollA02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
164,"World\Generic\Human\Passive Doodads\Scrolls\ScrollB01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
166,"World\Azeroth\Elwynn\PassiveDoodads\Anvil\Anvil.mdx",0,0,0,0,0,0.000000,0,0,0,0,
169,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLORIST01.MDX",0,0,0,0,0,0.000000,0,0,0,0,
170,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WINESHOPSIGN01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
171,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ARMORERSHOP01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
172,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLETCHERSHOP01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
173,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WEAPONSMITHSHOP01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
174,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
175,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BANK01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
176,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\GENERALSTORE01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
177,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\VISITORSCENTER01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
178,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\CHEESESHOP01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
179,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAILOR01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
180,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAVERN01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
181,"World\Generic\Human\Passive Doodads\BallandChain\BallAndChain01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
183,"World\Generic\Human\Passive Doodads\Scrolls\ScrollB03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
184,"World\Generic\Human\Passive Doodads\Books\BookLarge01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
185,"World\Generic\Human\Passive Doodads\Books\BookLarge02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
186,"WORLD\GENERIC\ORC\PASSIVE DOODADS\WANTEDPOSTERS\WANTEDPOSTERSCROLL01.MDL",0,0,0,0,0,0.000000,0,0,0,0,
187,"World\Generic\Human\Passive Doodads\BookShelves\DuskwoodBookshelf02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
188,"World\Generic\Human\Passive Doodads\BookShelves\DuskwoodBookshelf01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
189,"World\Generic\Human\Passive Doodads\BookShelves\AbbeyShelf01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
190,"World\Generic\Human\Passive Doodads\Scrolls\ScrollB02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
191,"World\Generic\Dwarf\Passive Doodads\Dynamite\GunShopDynamiteBundle.mdx",0,0,0,0,0,0.000000,0,0,0,0,
192,"World\Azeroth\Elwynn\PassiveDoodads\Campfire\ElwynnCampfire.mdx",0,0,0,0,0,0.000000,0,0,0,0,
193,"World\Azeroth\Westfall\PassiveDoodads\Tombstones\TombStone01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
194,"World\Generic\Human\Passive Doodads\Braziers\HumanBrazierMagic.mdx",0,0,0,0,0,0.000000,0,0,0,0,
195,"World\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
196,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBLACKSMITHSIGN.MDX",0,0,0,0,0,0.000000,0,0,0,0,
197,"WORLD\GENERIC\DWARF\PASSIVE DOODADS\BRAZIERS\DWARVENBRAZIER02.MDX",0,0,0,0,0,0.000000,3255,0,0,0,
199,"World\Generic\Human\Passive Doodads\firewood\FirewoodPile01.mdx",0,0,0,0,0,0.000000,3347,0,0,0,
200,"World\Azeroth\BurningSteppes\PassiveDoodads\Bonfire\OrcBonFire.mdx",0,0,3244,0,0,0.000000,0,0,0,0,
201,"World\Generic\Orc\Passive Doodads\Braziers\SmallBrazier01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
202,"World\Generic\Orc\Passive Doodads\WantedPosters\WantedPosterWood01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
203,"World\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer05.mdx",0,0,0,0,0,0.000000,0,0,0,0,
204,"World\Azeroth\BurningSteppes\PassiveDoodads\SmeltingWeapons\SmeltingWeapons.mdx",0,0,0,0,0,0.000000,0,0,0,0,
205,"World\Azeroth\BurningSteppes\PassiveDoodads\LavaPillar\LavaPillar01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
206,"World\Azeroth\BurningSteppes\PassiveDoodads\LavaAltar\LavaAltar.mdx",0,0,0,0,0,0.000000,0,0,0,0,
207,"World\Azeroth\BurningSteppes\PassiveDoodads\LavaShrine\LavaShrine01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
208,"World\Azeroth\BurningSteppes\PassiveDoodads\OrcAnvilStoneBurningSteppes\OrcAnvilStoneBurningSteppes.mdx",0,0,0,0,0,0.000000,0,0,0,0,
209,"World\Azeroth\BurningSteppes\PassiveDoodads\OrcFoundryPit\OrcSmallFoundryPit.mdx",0,0,3347,0,0,0.000000,0,0,0,0,
210,"World\Goober\G_Scroll01.mdx",0,0,0,0,1401,0.000000,1401,0,0,0,
211,"World\Generic\Dwarf\Passive Doodads\DwarfCorpse\CorpseSkeletonDwarf.mdx",0,0,0,0,0,0.000000,0,0,0,0,
212,"World\Azeroth\Stranglethorn\PassiveDoodads\SerpentStatue02\SerpentStatue02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
213,"World\Azeroth\Elwynn\PassiveDoodads\jugs\jug01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
214,"World\Generic\PassiveDoodads\Plaque\PlaqueBronze02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
215,"WORLD\GENERIC\PASSIVEDOODADS\MISC\WHEELBARROW\CAVEMINEWHEELBARROW01.MDX",0,0,0,0,0,0.000000,0,0,0,0,
216,"World\Generic\Human\Passive Doodads\Cauldrons\Cauldron.mdx",0,0,0,0,0,0.000000,3379,0,0,0,
217,"World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladeSkullHumanDark.mdx",0,0,0,0,0,0.000000,0,0,0,0,
218,"World\Lordaeron\TirisfalGlade\PassiveDoodads\UtherShrine\UtherShrinePedestal.mdx",0,0,0,0,0,0.000000,0,0,0,0,
219,"World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation06.mdx",0,0,0,0,0,0.000000,0,0,0,0,
220,"World\Generic\Human\Passive Doodads\Scrolls\ScrollA03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
221,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\TABLES\INNTABLE.MDX",0,0,0,0,0,0.000000,0,0,0,0,
222,"World\Generic\Human\Passive Doodads\Scrolls\ScrollMap.mdx",0,0,0,0,0,0.000000,0,0,0,0,
223,"World\Azeroth\Westfall\PassiveDoodads\WreckedRowBoat\WreckedRowBoat.mdx",0,0,0,0,0,0.000000,0,0,0,0,
224,"World\Generic\Human\Passive Doodads\Food&Utensils\Haunch.mdx",0,0,0,0,0,0.000000,0,0,0,0,
225,"World\Generic\Human\Passive Doodads\Bottles\Bottle01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
226,"World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsSkull02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
227,"World\Generic\Human\Passive Doodads\Altars\Altar02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
228,"World\Generic\Human\Passive Doodads\Bottles\GreenBottle02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
229,"World\Generic\Human\Passive Doodads\Food\bread01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
230,"World\Generic\PassiveDoodads\ParticleEmitters\ShrineAuraBlue.mdx",0,0,0,0,0,0.000000,0,0,0,0,
231,"WORLD\GENERIC\GNOME\ACTIVEDOODADS\GNOMEMACHINE\GNOMEMACHINE.MDX",0,0,0,0,0,0.000000,3376,4856,0,0,
232,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\ARCHERYTARGETS\STORMWINDARCHERYTARGET01.MDX",0,0,0,0,0,0.000000,0,0,0,0,
233,"World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
234,"World\Generic\Human\Passive Doodads\Tables\DuskwoodTable01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
235,"World\Generic\PassiveDoodads\PlainRune\Runestone.mdx",0,0,0,0,0,0.000000,0,0,0,0,
236,"World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
237,"World\Generic\Human\Passive Doodads\Bottles\BottleSmoke.mdx",0,0,0,0,0,0.000000,0,0,0,0,
238,"World\Generic\Human\Passive Doodads\Bottles\GreenBottle01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
239,"World\Generic\Human\Passive Doodads\Buckets\bucket.mdx",0,0,0,0,0,0.000000,0,0,0,0,
240,"World\Generic\Human\Passive Doodads\Candelabras\GeneralCandelabra01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
241,"World\Generic\Human\Passive Doodads\Cups\MetalCup03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
242,"World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishDeadBlue.mdx",0,0,0,0,0,0.000000,0,0,0,0,
243,"World\Goober\G_bombwagon.mdx",0,1399,0,0,1399,0.000000,0,0,0,0,
244,"World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
245,"World\Goober\G_Cannon01.mdx",0,0,0,0,0,0.000000,1400,0,0,0,
246,"World\Generic\Human\Passive Doodads\Books\BookLarge03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
247,"World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
248,"World\Lordaeron\Arathi\PassiveDoodads\Rocks\ArathiRock01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
249,"World\Generic\NightElf\Passive Doodads\Ruins\NightElfRuins03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
250,"World\Generic\PassiveDoodads\ParticleEmitters\DruidWisp01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
251,"World\Azeroth\Elwynn\PassiveDoodads\Haystacks\haystack01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
252,"World\Generic\Dwarf\Passive Doodads\TavernStuff\GrainSacs02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
253,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnFlower02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
254,"World\Generic\Human\Passive Doodads\Books\BookMediumOpen01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
255,"World\Goober\G_Book01.mdx",0,0,0,0,1401,0.000000,1401,0,0,0,
256,"World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
257,"World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
258,"World\Generic\Orc\Passive Doodads\Jars\JarOrc06.mdx",0,0,0,0,0,0.000000,0,0,0,0,
259,"World\SkillActivated\Containers\TreasureChest01.mdx",0,1277,0,1278,0,0.000000,0,0,0,0,
260,"World\Generic\PassiveDoodads\ParticleEmitters\OrangeGroundFog.mdx",0,0,0,0,0,0.000000,0,0,0,0,
261,"World\Generic\ActiveDoodads\Clam\GiantClamActive.mdx",0,6454,0,0,0,0.000000,0,0,0,0,
263,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueShort.mdx",0,0,0,0,0,0.000000,3378,0,0,0,
264,"World\Generic\PassiveDoodads\ParticleEmitters\AuraRed.mdx",0,0,0,0,0,0.000000,3378,0,0,0,
265,"World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleTall.mdx",0,0,0,0,0,0.000000,3378,0,0,0,
266,"World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowVeryTall.mdx",0,0,0,0,0,0.000000,3378,0,0,0,
267,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnSeaWeed01\ElwynnSeaWeed01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
268,"World\SkillActivated\TradeskillNodes\Bush_Magebloom01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
269,"World\SkillActivated\TradeskillNodes\Bush_Peacebloom01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
270,"World\SkillActivated\TradeskillNodes\Bush_Silverleaf01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
271,"World\SkillActivated\TradeskillNodes\Bush_Thornroot01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
272,"World\SkillActivated\TradeskillNodes\Bush_Swiftthistle01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
273,"World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
274,"World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
275,"World\Generic\PassiveDoodads\Crate01\Crate01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
276,"World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
277,"World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
278,"World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladebonesHumanDark.mdx",0,0,0,0,0,0.000000,0,0,0,0,
279,"World\Azeroth\Westfall\PassiveDoodads\Barrel\WestFallBarrel01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
280,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
281,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush05.mdx",0,0,0,0,0,0.000000,0,0,0,0,
282,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush09.mdx",0,0,0,0,0,0.000000,0,0,0,0,
283,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush08.mdx",0,0,0,0,0,0.000000,0,0,0,0,
284,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush07.mdx",0,0,0,0,0,0.000000,0,0,0,0,
285,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
286,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
287,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
288,"World\Generic\PassiveDoodads\Furniture\Containers\Barrel02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
289,"World\Generic\Human\Passive Doodads\firewood\FirewoodPile03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
290,"World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar01\GemMineCar01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
291,"World\Azeroth\Elwynn\PassiveDoodads\MineCart\ElwynnMineCart.mdx",0,0,0,0,0,0.000000,0,0,0,0,
292,"World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar02\GemMineCar02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
293,"World\Generic\Troll\Passive Doodads\TrollSkullpile\TrollSkullPile.mdx",0,0,0,0,0,0.000000,0,0,0,0,
294,"World\Generic\PassiveDoodads\Gallows\Gallows01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
295,"World\Goober\G_LeverMetal.mdx",0,4816,0,4816,0,0.000000,4816,0,0,0,
296,"World\Generic\Tauren\Passive Doodads\TaurenWaterPump\WaterPump.mdx",0,0,3252,0,0,0.000000,0,0,0,0,
297,"World\Azeroth\Elwynn\PassiveDoodads\Jars\Jar01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
298,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueTall.mdx",0,0,0,0,0,0.000000,3378,0,0,0,
299,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnRock1\ElwynnRock1.mdx",0,0,0,0,0,0.000000,0,0,0,0,
300,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodCatails01\DuskwoodCatails01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
301,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush01\DuskwoodThornBush01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
302,"World\Generic\PassiveDoodads\PlainRune\PlainRune.mdx",0,0,0,0,0,0.000000,0,0,0,0,
303,"World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer02.mdx",0,0,0,0,0,0.000000,0,0,0,0,
304,"World\SkillActivated\TradeskillEnablers\Engineering_Autolathe_01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
305,"World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_03.mdx",0,0,0,0,0,0.000000,0,0,0,0,
306,"World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_01.mdx",0,0,0,0,0,0.000000,0,0,0,0,
