170,4,"Axe2H_WeaponWoodCritical","m2hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe2H",0.750000,0,8.000000,45.000000,2,
171,4,"Axe1H_ArmorFlesh","m1hAxeHitFlesh1a.wav","m1hAxeHitFlesh1b.wav","m1hAxeHitFlesh1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
172,4,"Axe1H_ArmorFleshCritical","m1hAxeHitFleshCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
173,4,"Axe1H_ArmorChain","m1hAxeHitChain1a.wav","m1hAxeHitChain1b.wav","m1hAxeHitChain1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
174,4,"Axe1H_ArmorChainCritical","m1hAxeHitChainCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
175,4,"Axe1H_ArmorPlate","m1hAxeHitPlate1a.wav","m1hAxeHitPlate1b.wav","m1hAxeHitPlate1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
176,4,"Axe1H_ArmorPlateCritical","m1hAxeHitPlateCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
177,4,"Axe1H_ShieldMetal","m1hAxeHitMetalShield1a.wav","m1hAxeHitMetalShield1b.wav","m1hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
178,4,"Axe1H_ShieldMetalCritical","m1hAxeHitMetalShieldCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
179,4,"Axe1H_ShieldWood","m1hAxeHitMetalShield1a.wav","m1hAxeHitMetalShield1b.wav","m1hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
180,4,"Axe1H_ShieldWoodCritical","m1hAxeHitMetalShield1a.wav","m1hAxeHitMetalShield1b.wav","m1hAxeHitMetalShield1c.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
181,4,"Axe1H_WeaponMetal","m1hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
182,4,"Axe1H_WeaponMetalCritical","m1hAxeHitMetalWeaponCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
183,4,"Axe1H_WeaponWood","m1hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
184,4,"Axe1H_WeaponWoodCritical","m1hAxeHitMetalWeapon1a.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Item\Weapons\Axe1H",0.750000,0,8.000000,45.000000,2,
186,10,"HumanMaleCombatExertionCritical","HumanMaleAttackA.wav","HumanMaleAttackB.wav","HumanMaleAttackC.wav","HumanMaleAttackD.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Male",1.000000,0,8.000000,45.000000,2,
193,10,"HumanFemaleCombatExertion","mHumanFemaleAttackVoxA.wav","mHumanFemaleAttackVoxB.wav","mHumanFemaleAttackVoxC.wav","mHumanFemaleAttackVoxD.wav","mHumanFemaleAttackVoxE.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Female",1.000000,0,8.000000,45.000000,2,
195,10,"HumanFemaleCombatInjury","mHumanFemaleWoundVoxA","wav","mHumanFemaleWoundVoxB.wav","mHumanFemaleWoundVoxC.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Female",1.000000,0,8.000000,45.000000,2,
196,10,"HumanFemaleCombatInjuryCritical","mHumanFemaleWoundVoxA","wav","mHumanFemaleWoundVoxB.wav","mHumanFemaleWoundVoxC.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Female",1.000000,0,8.000000,45.000000,2,
197,10,"HumanFemaleCombatDeath","mHumanFemaleDeathVoxA.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\Female",1.000000,0,8.000000,45.000000,2,
209,10,"OrcFemaleCombatExertion","mOrcFemaleAttackVoxA.wav","mOrcFemaleAttackVoxB.wav","mOrcFemaleAttackVoxC.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Orc\Female",1.000000,0,8.000000,45.000000,2,
